HouseID,Description,Location,Price,Bedrooms,Bathrooms,Floor Area,Land Area,Latitude,Longitude
909,"For Sale : 4-Bedrooms House and Lot in Tagaytay City, Cavite","Francisco, Tagaytay",14500800,4,2,120.0,240.0,14.1368264,120.986852
910,For Sale 4-Bedroom House at an Exclusive Subdivision in Iloilo City,"Sta. Cruz, Arevalo, Iloilo City Mohon, Iloilo",7900000,4,4,175.0,240.0,10.68610141,122.5049515
911,Dagupan City 4BR Customized & Modern Design House and Lot Package,"Bonuan Boquig, Dagupan",5730000,4,2,100.0,190.0,16.0774984,120.3580251
912,"Private Hot Spring Resort in Los Baños, Laguna - Corner lot","Lalakay, Los Banos",28500000,5,4,300.0,321.0,14.1729436,121.2142216
913,"Charming House and Lot For Sale in Camp 7, Baguio City, Benguet","Camp 7, Baguio",25000000,5,3,250.0,183.0,16.3823953,120.6020345
914,"For Sale rent to own Townhouse near Patts College, SM BF, Jaka Plaza, Parañaque","San Isidro, Paranaque",4660000,2,2,36.0,38.0,14.4711274,121.0076663
915,"new price 16.5m only marcelo bungalow, parañaque","Marcelo Green Village, Paranaque, National Capital Region, Philippines Marcelo Green Village, Paranaque",16500000,4,4,250.0,370.0,14.46964356,121.0401603
916,"3-Bedroom Duplex House and Lot For Sale in San Miguel, Pasig City","San Miguel, Pasig",7000000,3,2,100.3,72.0,14.5658684,121.0855568
917,3-Bedroom Merville House Property for Sale in Parañaque City,"Merville, Paranaque",38000000,3,3,330.0,420.0,14.501909,121.0266683
918,"Affordable 2 Bedroom House and lot for sale in St. San Antonio, Biñan, Laguna","San Antonio, Binan",2650000,2,1,43.0,45.0,14.327945,121.0912883
919,"A White Beachfront Resthouse for Sale in San Juan, Batangas","Calubcub Ii, San Juan",85000000,5,6,1080.0,1700.0,13.7367475,121.420371
920,Ayala Alabang Village House and Lot For Sale Modern Mansion with Pool Muntinlupa,"Ayala Alabang, Muntinlupa",420000000,7,7,1233.0,816.0,14.4226096,121.0269407
921,"2 Story House and Lot for sale in Baguio, Benguet","Loakan Proper, Baguio",7900000,4,2,90.0,100.0,16.3754537,120.613781
922,House And Lot In Tugbok,"Tugbok, Davao",20000000,3,2,200.0,281.0,7.1035383,125.4948467
923,"Fully Furnished 4-Bedroom House and Lot for Sale in Angeles City, Pampanga",Angeles,24000000,4,4,290.0,246.0,15.1389351,120.5875321
924,"WJV Heights Bare Unit 2-Storey Townhouse for Sale in Liburon, Carcar City","Liburon, Carcar",2350000,3,1,47.0,40.0,10.1169892,123.6525065
925,4BR Beautiful Tuscany Estate Exclusive Subdivision Housefor sale in San Fernando,"Biday, San Fernando",8691000,4,3,143.0,94.0,16.639055,120.3249608
926,Newly painted House and Lot for Sale in Greenwoods Executive Village Pasig City,"San Miguel, Pasig",26950000,5,,500.0,362.0,14.5658684,121.0855568
927,"House for Sale at Greenhills East, San Juan City near Corinthian Gardens","Greenhills, San Juan, National Capital Region, Philippines Greenhills, San Juan",,7,7,1357.0,1000.0,14.60263386,121.0477308
928,"House and 2 Lots Package for sale (RFO) in Tuscany Estate, San Fernando","Biday, San Fernando",10542000,3,2,134.0,188.0,16.639055,120.3249608
929,BLS2021-033 | For sale| 2-Storey Single Detached Duplex House  in Parañaque,"Don Bosco, Paranaque",18000000,6,6,235.5,210.0,14.4843304,121.0314209
930,Townhouse For sale in Mandaluyong city 3 Car garage,"Plainview, Mandaluyong",22800000,4,4,228.0,55.0,14.5766961,121.034781
931,Large House for sale Exquisite Haven in Baguio City! Your Dream Lifestyle Awaits,"Bakakeng North, Baguio",20000000,4,3,280.0,600.0,16.3836602,120.5912301
932,"4-BR Magallanes Village, Makati House and Lot For Sale Narciso Realty","Magallanes, Makati",115000000,4,3,275.0,350.0,14.54197105,121.0193326
933,Baguio City Overlooking Customized & Modern Design House and Lot Package,"Camp 7, Baguio",17970000,5,3,150.0,335.0,16.3823953,120.6020345
934,"For Sale : 5BR House and Lot in BF Homes, Parañaque City | 1DS-064","B. F. Homes, Paranaque, National Capital Region, Philippines B.F. Homes, Paranaque",45000000,5,5,459.3,308.0,14.45163311,121.024794
935,"For sale Townhouse Property Near Tagaytay, Cavite","Mendez Crossing East, Tagaytay",2044125,3,1,54.0,50.0,14.0986539,120.9217945
936,"For Sale: Modern & Elegant Townhouse in Vermont Royale Executive Village, Rizal","Mayamot, Antipolo",12500000,4,3,211.0,90.0,14.6248348,121.1213588
937,5 Bedroom Modern High End Interior House in Guadalupe,"Guada Plains Guadalupe, Cebu",25000000,5,4,211.0,182.0,10.32921812,123.8830388
938,San Juan 4BR Near the Beach  Modern Design House and Lot Package (RFO),"Panicsican, San Juan",9750000,4,2,148.0,140.0,16.66243945,120.3306378
939,"RFO House and Lot for sale in San Pedro, Laguna near SLEX-MCX, Munt., Alabang","San Antonio, San Pedro",7500000,5,3,188.0,197.0,14.3565545,121.0252281
940,"4 Bedroom House and Lot for sale at South Breeze in Biñan, Laguna (Federique)","San Francisco, Binan",13070000,4,3,147.0,304.0,14.3332614,121.0557498
941,For Sale 4-Bedroom House & Lot along Cirilo Street near Don Antonio Quezon City,"Cirilo Street, Isidora Hills Subdivision Holy Spirit, Quezon City",26000000,4,3,110.0,476.0,14.68374497,121.0782119
942,Brand New Modern Tropical Design Home for Sale in Ayala Heights Quezon City.,"Matandang Balara, Quezon City",168000000,5,5,820.0,476.0,14.6716797,121.0745345
943,"Beautiful House with 3 Bedrooms at Portofino Heights, Las Piñas City For Sale","Almanza Dos, Las Pinas",55000000,3,,334.0,564.0,14.4234362,121.0223422
944,RFO House and Lot for sale in the heart of Quezon City!,Quezon City,35530000,4,3,198.0,111.0,14.6510546,121.0486254
945,2 Sty 4BR Ayala Heights House and Lot for Sale- Quezon City,"Diliman, Quezon City",110000000,4,5,450.0,800.0,14.6361294,121.0335841
946,PASAY HOUSE FOR SALE,"San Roque, Pasay",120000000,11,7,,730.2,6.9406291,122.0390242
947,"Affordable Townhouse Unit for Sale in Tanauan Ctiy, Batangas! Inquire Now!","Bagumbayan, Tanauan",1838000,2,1,44.5,58.5,14.0741993,121.138914
948,4 Bedroom Single Attached House for Sale Molino Bacoor Cavite,"Molino Iii, Bacoor",8500000,4,3,180.0,200.0,14.3981725,120.9782219
949,House and Lot For Sale Ayala Alabang Muntinlupa with Pool,"Ayala Alabang, Muntinlupa",310000000,5,5,1000.0,700.0,14.4226096,121.0269407
950,"3 Bedroom House for Sale at McKinley Hill Village, Taguig near McKinley West","Mckinley Hill Dr, 1634 Taguig City, Philippines Pinagsama, Taguig",112000000,3,4,420.0,198.0,14.53466167,121.0519657
951,Customized North Olympus Subdivision Phase - 1 Quezon City,"Philippines, Caloocan City North, Barangay 172, Thaddevs Kaligayahan, Quezon City",6000000,3,2,155.0,100.0,14.74925549,121.0427557
952,"Brand New 2 Storey House for Sale in BF Homes, Paranaque City","B.F. Homes, Paranaque",26500000,4,4,350.0,293.0,14.4462789,121.0274109
953,"House and lot For Sale at Saint Ignatius Village, Quezon City","Saint Ignatius, Quezon City",73780000,3,3,250.0,434.0,14.6130801,121.0729596
954,"2 Bedroom Townhouse for sale in San Rafael, Bulacan","Pinacpinacan, San Rafael",1200000,2,1,44.0,36.0,14.9977275,120.9132957
955,5 Bedrooms House and Lot For Sale in Tagum City,"Visayan Village, Tagum",8005320,5,3,100.0,,7.431843,125.803791
956,"AFPOVAI House and Lot for Sale - Phase 5 in AFPOVAI, Fort Bonifacio, Taguig City","Fort Bonifacio, Taguig",63000000,4,4,172.0,400.0,14.5494253,121.0509721
957,"L-R-1-784- Acquired Property for Sale in Lot 16, Block 5, Alley 2, Road Lot 5, Villa Clara Homes, Brgy. San Sebastian, Hagonoy, Bulacan - Retail","San Sebastian, Hagonoy",4377000,,,215.0,196.0,14.8321724,120.7349369
958,Corner House and Lot for Sale inside High End Subdivision in Lapu-Lapu,"Marigondon, Lapu-Lapu",7500000,3,3,180.0,136.0,10.2744239,123.9760833
959,2 Storey House and Lot for Sale in Corinthian Gardens Quezon City,"Ugong Norte, Quezon City",370000000,4,4,700.0,899.0,14.5977372,121.0704752
960,New North Olympus Brand New Townhouse for Sale in Quezon City - jojo  Obra,"Kaligayahan, Quezon City",4200000,3,2,65.0,48.0,14.7383609,121.0508834
961,"Golfer's Paradise Home - 5-BR House For Sale in Tagaytay Highlands, Talisay","Tranca, Talisay",60000000,5,6,700.0,400.0,14.1075781,121.0527384
962,Modern Industrial House & Lot For Sale in Manila Southwoods with pool & view,"Manila Southwoods Cabilang Baybay, Carmona",105000000,5,5,565.0,915.0,14.3220676,121.0396437
963,"4-Bedroom Duplex House and Lot for Sale in Ridgemont, Taytay, Rizal","San Isidro, Taytay",9800000,4,3,170.1,82.0,14.5766542,121.1331821
964,Renovated 3BR Townhouse in near Wack-Wack Manda shaw edsa,"Plainview, Mandaluyong",24000000,3,2,82.0,200.0,14.5766961,121.034781
965,For Sale: Bungalow Pool Villa House in Angeles City Pampanga,"Balibago, Angeles",9500000,3,2,185.0,320.0,15.1686735,120.5903508
966,"5 Bedroom Modern House For Sale in Vista Real Classica 2 Homes, Quezon City","Batasan Hills, Quezon City",48000000,5,4,316.5,353.0,14.6862585,121.099335
967,"3-Storey Duplex House and Lot For Sale at Ridgemont, Taytay (overlooking view)","San Isidro, Taytay",12500000,4,4,219.8,95.0,14.5766542,121.1331821
968,"House & Lot with Ground Floor Bedroom For Sale in Dasmariñas, Cavite","Paliparan I, Dasmarinas",,5,3,142.0,168.0,14.3195033,120.9853985
969,"Brand New House 4 Bedroom For Sale in Dau, Mabalacat, Pampanga","Dau, Mabalacat",27000000,4,4,350.0,251.0,15.1760734,120.5887353
970,"Pre-selling 2-Storey Townhouse For Sale at Molino VII, Bacoor, Cavite","Molino Vii, Bacoor",4600000,3,2,114.0,90.0,14.4033478,120.997701
971,"3BR Townhouse in Sampaloc, Manila City For Sale near UST Manila","M Dela Fuente Sampaloc Manila Sampaloc, Manila",13000000,3,,130.0,50.0,14.6142957,120.9911224
972,"2-Storey House and Lot for sale in Avida Settings Bacoor, Cavite","Avida Setting Bacoor Cavite Molino Iv, Bacoor",18000000,6,6,432.0,278.0,14.36012583,120.9851914
973,3-Bedroom Townhouse For Sale in Las Piñas (walking distance to SM Southmall),"Almanza Uno, Las Pinas",8574500,3,2,124.0,80.0,14.42473245,121.0145735
974,"Rush Sale Old House and Lot in San Miguel Village, Makati City","Poblacion, Makati",80000000,4,3,326.0,326.0,14.566261,121.0313853
975,"5 Bedroom House w/ Vacant Lot in Sto. Niño Village in Dove Street, Mandaue","Dove Street, Banilad, Mandaue City Banilad, Mandaue",50000000,5,5,300.0,852.0,10.34806474,123.9201228
976,Brand New 3 Story Townhouse in East Fairview Q.C. Philhomes - Jojo F Obra,"Philippines, Quezon City, Fairview Fairview, Quezon City",7500000,4,4,138.0,58.0,14.70677915,121.0732365
977,Brand New 5 Bedroom House and Lot for Sale at Alabang West Village Las Piñas,"Almanza Dos, Las Pinas",79500000,5,5,542.0,333.0,14.4234362,121.0223422
978,"Prime Location, Modern Living: Stylish Triplex Townhouse Near Skyway","Sun Valley, Paranaque",8800000,3,3,118.0,66.0,14.4888415,121.0325173
979,"5BR, 5Toilet Single House with Attic Indang, Cavite","Calumpang Lejos I, Indang",7500000,5,5,150.0,220.0,14.2370249,120.8451265
980,"Beach House For Sale in Calatagan Batangas, Ideal for Resthouse",Calatagan,,5,3,965.0,965.0,13.8329883,120.6322361
981,nice location  modern single house and lot for sale in marcelo green village,"Marcelo Green Village, Paranaque, National Capital Region, Philippines Marcelo Green Village, Paranaque",26000000,5,4,271.0,251.0,14.46964356,121.0401603
982,"3 Bedroom Townhouse for Sale in San Juan, Modern and Practical Design","Onse, San Juan",15300000,3,3,143.0,27.0,14.6017402,121.0314553
983,3 Storey Modern Contemporary Design Corner house and Lot for Sale in Tierra,"Bigaa, Cabuyao",16000000,4,3,370.0,198.0,14.2911218,121.1288165
984,"Well-ventilated 3-Bedroom Home for Sale in BF Homes, International","B.F. International Village, Las Pinas",18500000,3,3,270.0,332.0,14.4483726,121.0098171
985,"FOR SALE - Townhouse in Brgy. Teacher East Village, Quezon City","Teachers Village East, Quezon City",22995980,3,4,277.1,68.0,14.6442313,121.059698
986,"Woodside by Endurahomes - Alameda Townhouse Unit for Sale in Tanza City, Cavite","Paradahan I, Tanza",1846470,2,1,39.0,60.0,14.3252413,120.8600916
987,4 Bedroom House and Lot For Sale in General Trias Near Tagaytay property,"Panungyanan, General Trias",4000000,4,2,81.0,110.0,14.2349557,120.9217871
988,4 Bedroom House and Lot for Sale in Sabella Village General Trias Cavite,"Panungyanan, General Trias",4000000,4,2,81.0,110.0,14.2349557,120.9217871
989,"5 Bedroom House for Sale with Pool & Elevator at Hillsborough, Muntinlupa City","Buckingham, 1771 Muntinlupa, Philippines Cupang, Muntinlupa",90000000,5,5,700.0,400.0,14.43990151,121.0373808
990,2 Storey Ready for Occupancy Townhouse in NIA Tandang Sora Quezon City Last Unit,"Tandang Sora, Quezon City, National Capital Region, Philippines Tandang Sora, Quezon City",8200000,3,2,112.0,60.0,14.68176029,121.0436564
991,"3 Bedroom Single Detach House for Sale in Merville, Parañaque City","Merville, Paranaque",24000000,3,2,250.0,348.0,14.501909,121.0266683
992,"6 Bedroom House for Sale with Pool in Terrazas De Punta Fuego, Nasugbu, Batangas","Natipuan, Nasugbu",35000000,6,6,434.0,405.0,14.1200018,120.6239076
993,Dagupan City 3BR Customized & Modern Design House and Lot Package,"Bonuan Boquig, Dagupan",4920000,3,2,80.0,180.0,16.0774984,120.3580251
994,"House and lot for Sale in Greenwoods Executive Village, Pasig City","Pinagbuhatan, Pasig",30000000,6,5,500.0,204.0,14.5574086,121.0909665
995,For Sale Ready For Occupancy (RFO) House and Lot at Beverly Hills at Lipa City,"Kayumanggi, Lipa",4059035,3,2,102.0,129.0,13.9231445,121.1593833
996,Pre-Owned Stylish 3 Storey Home with Swimming Pool for Sale in Muntinlupa City,"Tunasan, Muntinlupa",63500000,7,7,700.0,460.0,14.3801129,121.0514828
997,"Single Detached House and Lot with Garden in Sun Valley Estates, Antipolo City","Bagong Nayon, Antipolo",18000000,4,3,204.0,254.0,14.6261877,121.1685012
998,Modern 5 Bedroom Bungalow House and Lot with Big Garden and Pool at Antipolo,"Mambugan, Antipolo",25000000,5,5,300.0,610.0,14.6188242,121.1403666
999,"For Sale: Brand New House and Lot with Best View in Ayala Heights, Quezon City","Matandang Balara, Quezon City",168000000,5,5,820.0,480.0,14.6716797,121.0745345
1000,"Semi-Furnished 2 Storey House and Lot for sale at Woodridge Park, Davao City","Woodridge Park Subd., Ma-A, Davao City Ma-A, Davao",20000000,3,3,160.0,169.0,7.098967225,125.5818418
1001,"Brand New 3BR Townhouse for Sale in Cresta Verde, Quezon City, Philhomes","Cresta Verde Ave, Quezon City, Philippines Santa Monica, Quezon City",5400000,3,2,70.0,67.5,14.71942002,121.0475077
1002,"2 Duplex Unit Sale in Brgy. Merville, Parañaque City with Rental Income","Merville, Paranaque",20000000,6,4,260.0,150.0,14.501909,121.0266683
1003,Timeless-Designed Single Detached House and Lot at Don Antonio Heights,"Holy Spirit, Quezon City",10500000,3,2,180.0,176.0,14.6838626,121.0761031
1004,"House For Sale (RFO) Antonina Expanded - Valley Verde Villas, Lipa City Batangas","Mabini, Lipa",4500000,3,2,80.0,80.0,13.8968125,121.1491625
1005,5 Bedroom House in Talisay (Valencia 16),"Lawaan Ii, Talisay",16000000,5,4,400.0,180.0,10.253557,123.832139
1006,For Sale Luxury House in Jardine de Busay w/ Pool in Cebu City,"Busay, Cebu",120000000,5,9,1500.0,1458.0,9.9172909,123.4294546
1007,FOR SALE PRE-SELLING TRIPLEX HOUSE AND LOT IN LAS PIÑAS CITY NEAR AT SM SOUTHMAL,"Pilar, Las Pinas",8600000,3,3,130.0,80.0,14.4252635,121.0058656
1008,4 Bedroom House & Lot w/ Treated Bamboo Guest House in Negros Oriental for Sale,"Liptong, Bacong",12000000,4,3,300.0,3267.0,9.2618887,123.245437
1009,"2-Storey House For Sale in Hillsborough Alabang, Muntinlupa City","Buckingham, 1771 Muntinlupa, Philippines Cupang, Muntinlupa",43000000,4,5,400.0,380.0,14.43990151,121.0373808
1010,"For Sale! Enchanting 3 Storey Triplex House in Sihanouk Village, Las Piñas City","Talon Kuatro, Las Pinas",,4,4,167.0,68.0,14.4411447,120.9989381
1011,"Townhouse For Sale at Riverside Residences, Santa Lucia, Pasig City","Santa Lucia, Pasig",8530000,3,3,133.0,90.0,14.5842641,121.1013028
1012,"For Sale 3BR House at McKinley Hill Village near McKinley West, Taguig City","Mckinley Hill Dr, 1634 Taguig City, Philippines Pinagsama, Taguig",112000000,3,4,420.0,198.0,14.53466167,121.0519657
1013,Hillsborough Alabang 2 Storey House For Sale in Muntinlupa near Alabang West,"Buckingham, 1771 Muntinlupa, Philippines Cupang, Muntinlupa",43000000,4,5,380.0,400.0,14.43990151,121.0373808
1014,"Prime Elevated House & Lot with 5 Bedrooms in White Plains, Quezon City for Sale","White Plains, Quezon City",153600000,5,4,,768.0,14.6032747,121.0713026
1015,"For Sale: 5 Bedroom House & Lot in BF Resort Village, Las Piñas City","Almanza Uno, Las Pinas",16500000,5,5,300.0,194.0,14.42473245,121.0145735
1016,"House w/ Swimming Pool for Sale in Inner Circle, Las Piñas City","Almanza Uno, Las Pinas",73900000,8,5,548.0,662.0,14.42473245,121.0145735
1017,"Magnificent 5BR House in Ayala Alabang Village, Muntinlupa for Sale","Ayala Alabang, Muntinlupa",420000000,5,6,1600.0,868.0,14.4226096,121.0269407
1018,"Ready to Occupy| Smart Home |2 Storey House and Lot for sale in Woodridge Park Subd., Davao","Woodridge Park Ma-A, Davao",20000000,4,3,180.0,180.0,7.1009106,125.5874709
1019,For Sale: Brand New Spacious Duplex with Elevator near BGC,"Western Bicutan, Taguig",,4,5,410.0,200.0,14.5095273,121.0380244
1020,Brand New 120sqm Duplex Unit in Betterliving Parañaque,"Don Bosco, Paranaque",14000000,4,3,200.0,120.0,14.4843304,121.0314209
1021,"Ready to Occupy| Smart Home |2 Storey House and Lot for sale in Woodridge Park Subd., Davao","Woodridge Park Ma-A, Davao",20000000,4,3,180.0,180.0,7.1009106,125.5874709
1022,"Warm Modern Townhouse for sale in Sikatuna Village, Quezon City -Keziah","Sikatuna Village, Quezon City",16500000,2,3,170.0,100.0,14.6383351,121.0595245
1023,Serene and Private Townhouse for Sale in Quezon City,"Teachers Village East, Quezon City",23000000,3,4,152.0,53.0,14.6442313,121.059698
1024,Newly Built With Modern Design House In BF Resort Village Las Pinas City,"Talon Dos Bf Resort Talon Dos, Las Pinas",14300000,4,3,186.0,110.0,14.4330886,120.9847045
1025,"For Sale 2 Bedroom House (Jane) Unit in Florida Villas, Longos, Malolos,Bulacan","Macarthur Hwy Longos, Malolos",4000000,2,2,80.0,88.0,14.8673076,120.8029587
1026,"House and Lot For Sale, Bungalow Type, 3 Bedrooms, 120Sqm","Bitas, Cabanatuan",,3,2,70.0,120.0,15.4969494,120.9778688
1027,4BR House with Swimming Pool - Overlooking ! (Julienne 18),"Lagtang, Talisay",18000000,4,3,240.0,334.0,10.2669491,123.8335173
1028,"House and Lot for Sale at South Forbes Mansions, Silang, Cavite","Inchican, Silang",55000000,4,6,400.0,530.0,14.2510549,121.0527366
1029,Ready for Occupancy Modern Townhouse,"Bucao St., Nia Village Tandang Sora , Quezon City Tandang Sora, Quezon City",9800000,3,3,119.0,64.0,14.6909849,121.0464956
1030,House And Lot For Sale In Dumaguete City,"Bagacay, Dumaguete City, Central Visayas, Philippines Bagacay, Dumaguete",11000000,4,4,90.0,526.0,9.301488978,123.2929309
