Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,McKesson Corporation,MCK,Egan-Jones Ratings Company,11/4/2014,Health Care,1.104132063,0.567302803,0.142130775,33.26958993,0.009178179,0.015231562,0.060381225,0.01720091,0.024401553,0.094168389,0.148204647,2.658648737,61.93024302,5.073574278,0.835352306,0.354007634,0.912627551,12.2832618,17.99570815,6.073574278,0.015231562,14.84899707,13.45922747,0.022789207,6.033879322
BBB,McKesson Corporation,MCK,Moody's Investors Service,3/5/2014,Health Care,1.0848902,0.521562017,0.114997425,25.88130334,0.010926463,0.015671063,0.057033196,0.018904904,0.03846375,0.142899695,0.189250354,3.520238027,92.6987131,3.920226308,0.796757316,0.302761855,0.900926299,9.359832636,10.27615063,4.920226308,0.015671063,9.534748796,10.38912134,0.020276836,7.168549789
BBB,McKesson Corporation,MCK,Egan-Jones Ratings Company,11/11/2015,Health Care,1.094724901,0.63954981,0.159447115,32.78466307,0.008243738,0.014839845,0.063732581,0.016576838,0.027399295,0.13041771,0.18447694,3.323649527,87.55256724,5.732908386,0.851475775,0.306736921,0.879177378,11.64255319,22.72765957,6.732908386,0.014839845,14.27026349,13.24255319,0.017381105,6.661130096
BBB,McKesson Corporation,MCK,Moody's Investors Service,3/5/2013,Health Care,1.088398045,0.540025823,0.145208891,25.46262649,0.011431225,0.015635439,0.053505956,0.017509411,0.042395673,0.168230034,0.205387205,3.708760161,117.6740173,3.844532279,0.793581724,0.268890047,0.923728814,10.85657371,12.54581673,4.844532279,0.015635439,8.657374074,11.75298805,0.02403572,7.209072856
B,Southwestern Energy Company,SWN,Fitch Ratings,3/9/2016,Energy,0.555869873,0.487977369,0.021216407,38.09607405,-1.454197255,-2.094158953,0.473029046,-2.08171082,-0.563442988,-0.853909744,-1.996494303,0.387459807,0.415351982,2.543382997,0.717783824,0.30559366,0.323417722,1.329072779,0.046816654,3.543382997,-2.011171401,-1.558015752,4.10946182,0.504308969,3.218323587
BBB,Southwestern Energy Company,SWN,Moody's Investors Service,6/15/2012,Energy,1.105507547,0.404041979,0.017659363,42.28564424,0.216095309,0.356107005,0.655900116,0.363641569,0.08070066,0.159692157,0.160675272,0.373449382,0.444111185,0.991003209,0.497740639,0.393173103,-0.166759493,-0.832897377,0.044861415,1.991003209,0.379732609,7.944809194,4.994602492,0.589502299,1.975511165
BBB,Southwestern Energy Company,SWN,Moody's Investors Service,1/20/2015,Energy,0.20541636,0.009764186,0.009764186,0,0.228826152,0.35884101,0.500495295,0.340019812,0.061909548,0.14457197,0.198198198,0.270552764,0.294486581,2.201415701,0.687638191,0.362318841,0.125053533,0.830851338,0.150805209,3.201415701,0.340019812,7.689952046,6.643965323,0.578256563,3.088820827
BB,Apache Corporation,APA,Egan-Jones Ratings Company,9/22/2015,Energy,2.038022814,0.796849538,0.796849538,0,-101.845815,-124.3436123,1,-124.3436123,-1.226992888,-1.660255279,-9.00974279,0.012047553,0.016077626,6.34294622,0.863814882,-0.010947354,1,7.894179894,3.880952381,7.34294622,-124.3436123,21.4774171,7.894179894,13.14537445,0
BBB,Apache Corporation,APA,Moody's Investors Service,4/10/2015,Energy,1.750818777,0.265829694,0.209879913,0,-0.502511161,-0.270275298,1,-0.270275298,-0.096564913,-0.055576805,-0.208312449,0.192164713,0.223645894,1.157227127,0.53644195,-0.392980041,1,22.03385417,2.536458333,2.157227127,-0.270275298,5.09099283,22.03385417,0.786923363,0
A,Apache Corporation,APA,Egan-Jones Ratings Company,6/11/2014,Energy,1.354468085,0.405744681,0.405531915,0,0.169572968,0.178563125,1,0.169572968,0.035498159,0.040465778,0.065516828,0.209338547,0.246141813,0.845640196,0.458182585,0.72265625,1,24.89873418,4.827848101,1.845640196,0.178563125,4.491966697,24.89873418,0.762225839,0
A,Apache Corporation,APA,Fitch Ratings,6/15/2012,Energy,0.967761435,0.059439855,0.059439855,0,0.268173706,0.402795955,1,0.268173706,0.086607366,0.143794597,0.155485807,0.322952489,0.369873262,0.795295416,0.442988607,0.334219465,1,25.91927083,0.768229167,1.795295416,0.402795955,5.151887052,25.91927083,0.592088043,0
A,Apache Corporation,APA,Moody's Investors Service,11/28/2012,Energy,0.896315029,0.034501445,0.028901734,0,0.113589426,0.110875081,1,0.113589426,0.031694025,0.034039238,0.061440746,0.279022672,0.318074324,0.938559254,0.484152987,1.170303353,1,21.86118252,0.491002571,1.938559254,0.110875081,4.981297321,21.86118252,0.501799729,0
BB,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,10/17/2014,Basic Industries,1.511475068,0.583872314,0.303463384,16.23029176,-1.562428358,-2.077059498,0.097627441,-2.04280122,-2.283249052,-4.354629546,5.047299658,1.461346397,3.267863453,-3.210577796,1.452370417,0.135572748,0.2084146,0.488575945,2.312897621,-2.210577796,-2.077059498,-0.411135871,2.344250088,0.077621818,15.33370085
C,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,2/3/2016,Basic Industries,1.689358776,0.569365652,0.49028709,7.28803457,-0.372175036,0.15551582,0.117468832,0.075150251,-0.350878015,0.201505985,0.378166953,0.942776867,1.901133144,-2.077773292,1.927838914,0.540721814,-1.131926121,-0.279971285,1.899105919,-1.077773292,0.15551582,9.632668419,0.247340599,0.018824815,16.71495767
CCC,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,9/8/2016,Basic Industries,2.108412171,1.210432115,0.826898491,22.27382646,0.082550972,0.098150782,0.184589853,0.114177335,0.090493269,0.135046973,-0.118896401,1.096210822,2.14242178,-2.313870109,1.761110245,-0.058937198,0.771947195,1.183351125,1.743912496,-1.313870109,0.098150782,10.26615253,1.532943099,0.143669986,15.98234201
BBB,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,6/15/2012,Basic Industries,1.199156231,0.607982321,0.349293511,16.34208086,0.238302695,0.329908894,0.395714054,0.345672108,0.111341865,0.171783514,0.279878997,0.467228728,0.645563727,1.513690579,0.602178562,0.187419139,0.615213212,10.0410742,4.304947445,2.513690579,0.329908894,4.782119042,16.32129156,0.336870612,10.79595057
BBB,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,12/6/2012,Basic Industries,1.194353963,0.436337315,0.141295693,20.44800518,-0.153149318,-0.085446217,0.199584518,-0.052582288,-0.066254632,-0.041153411,-0.194141645,0.432614605,0.524006674,1.930235068,0.658730451,-0.509964129,-1.191448008,-4.306257069,1.923414658,2.930235068,-0.085446217,41.67752728,3.614305484,0.087608766,8.461926193
BBB,Carlisle Companies Incorporated,CSL,Moody's Investors Service,6/15/2012,Basic Industries,1.978973105,0.914588427,0.121760391,55.05845868,0.055915646,0.07874089,0.209986044,0.085315553,0.05745881,0.100578355,0.120191987,1.027598075,5.754952704,1.09179388,0.521941426,0.283576211,0.583682008,1.815903803,1.215483997,2.09179388,0.07874089,10.01996852,3.111118343,0.059296015,9.767638037
BBB,Carlisle Companies Incorporated,CSL,Moody's Investors Service,11/15/2012,Basic Industries,2.56119847,1.264768381,0.239056524,48.54397421,0.074447567,0.109880421,0.247341158,0.116906376,0.078153472,0.133525295,0.151110117,1.049778729,5.696750903,0.933504838,0.482804501,0.329739218,0.711051657,5.526850415,1.799625678,1.933504838,0.109880421,8.778973998,7.772783261,0.133878878,10.51867539
BBB,"Owens & Minor, Inc.",OMI,Standard & Poor's Ratings Services,7/31/2015,Health Care,1.856638231,0.704177083,0.151393066,21.95819715,0.010581149,0.017723417,0.124279107,0.020501392,0.037226406,0.101041213,0.104180981,3.518181753,46.77617384,1.798577459,0.642675604,0.402984816,0.923845592,4.009691545,2.592246764,2.798577459,0.017723417,10.7791568,4.340218301,0.027586052,12.04371602
BBB,"Owens & Minor, Inc.",OMI,Standard & Poor's Ratings Services,7/19/2016,Health Care,1.896353121,0.765071455,0.179278163,22.75129633,0.011188129,0.017744971,0.122108132,0.020527631,0.040028303,0.102513555,0.113315306,3.577747712,50.71736092,1.830879611,0.646752905,0.369504237,0.891394824,2.72751379,3.036157989,2.830879611,0.017744971,10.93110541,3.059826821,0.019225107,11.37012454
BBB,"Owens & Minor, Inc.",OMI,Standard & Poor's Ratings Services,9/11/2014,Health Care,1.862223572,0.679867205,0.056514576,24.21140609,0.007044674,0.013398365,0.123934687,0.016899674,0.02431193,0.073075614,0.067117935,3.451108172,40.51945454,1.760699529,0.637772967,0.474213926,13.87529912,-0.838717454,0.91243973,2.760699529,0.013398365,13.49130764,-0.060446802,-0.000398403,13.58342832
A,OGE Energy Corp,OGE,Egan-Jones Ratings Company,9/2/2014,Public Utilities,1.231118088,1.06401535,0.009593581,28.09180221,0.161346867,0.231788349,0.548897314,0.21882516,0.041541594,0.063498799,0.121994822,0.257467621,0.351452027,1.936690914,0.659480678,0.303904326,0.211058758,0.764558233,2.114457831,2.936690914,0.231788349,11.92575898,3.62248996,0.294158412,6.178671133
A,OGE Energy Corp,OGE,Egan-Jones Ratings Company,8/27/2015,Public Utilities,0.757438895,0.532412327,0.09989373,28.75938823,0.123492194,0.167827393,0.606263371,0.219035914,0.028268073,0.041686453,0.081569453,0.228905745,0.300024582,1.88556825,0.653447809,0.264171413,0.36699792,1.591182365,1.140781563,2.88556825,0.167827393,10.03156507,4.335671343,0.393918704,3.295238095
A,OGE Energy Corp,OGE,Moody's Investors Service,1/31/2014,Public Utilities,0.635033827,0.53538124,0.006216859,22.83397845,0.135160582,0.182759703,0.501726122,0.193011821,0.042431607,0.065179271,0.127621744,0.313934776,0.429759621,2.007704718,0.667520553,0.248616676,-0.589537869,-1.853683148,2.049445005,3.007704718,0.182759703,10.71484333,3.144298688,0.217317014,5.692828685
BBB,OGE Energy Corp,OGE,Moody's Investors Service,6/15/2012,Public Utilities,0.653680521,0.331096645,0.00460691,30.06013943,0.087566077,0.133890038,0.418294645,0.16514722,0.038502133,0.066304142,0.133772871,0.439692342,0.523936313,2.474427496,0.712182798,0.30650391,-0.523444058,-4.458631256,0.082737487,3.474427496,0.133890038,5.853838331,8.517875383,0.212952323,5.870876289
BBB,OGE Energy Corp,OGE,Moody's Investors Service,7/6/2012,Public Utilities,0.62221874,0.233155751,0.001410216,29.35947374,0.096698627,0.141670299,0.47736435,0.184381129,0.035778356,0.060156377,0.128288523,0.369998589,0.439938644,2.585646141,0.721110238,0.259757739,-0.099894848,-1.059837728,0.023326572,3.585646141,0.141670299,5.866347818,10.60953347,0.284947701,4.836652382
CCC,Whiting Petroleum Corporation,WLL,Moody's Investors Service,2/11/2016,Energy,0.892261421,0.84561355,0.026763341,59.1653688,-1.082106575,-1.459673259,1,-1.459673259,-0.19485165,-0.277451064,-0.46713681,0.180066968,0.190777231,1.397397257,0.582880978,0.258636477,1,5.37873455,0.894153638,2.397397257,-1.459673259,-6.444172692,5.37873455,0.512674578,0
BB,Whiting Petroleum Corporation,WLL,Egan-Jones Ratings Company,5/5/2015,Energy,0.697548895,0.626263119,0.064624713,64.26306207,0.021006471,0.046648452,1,0.046648452,0.004622631,0.011233716,0.011379683,0.2200575,0.254069849,1.461732749,0.593782062,0.550116388,1,14.86271267,1.749471909,2.461732749,0.046648452,16.3686252,14.86271267,0.588410024,0
CCC,Whiting Petroleum Corporation,WLL,Moody's Investors Service,7/28/2016,Energy,1.301613318,0.480616979,0.117021477,49.40180874,-1.042117321,-1.110342402,1,-0.644527316,-0.135589585,-0.151819397,-0.260463352,0.130109713,0.140536285,0.920968718,0.479429316,0.061429663,1,2.362378856,0.222238545,1.920968718,-1.110342402,21.50753148,2.362378856,0.463049288,0
BB,Whiting Petroleum Corporation,WLL,Moody's Investors Service,9/9/2013,Energy,1.375387207,1.339759671,0.899413001,44.02851981,0.129421914,0.202189942,1,0.202189942,0.041439548,0.070988861,0.095611491,0.320189574,0.372398715,1.307252296,0.566584026,0.359990278,1,14.75346694,5.925367834,2.307252296,0.202189942,20.18528939,14.75346694,0.616869698,0
B,Tronox Holdings plc,TROX,Moody's Investors Service,11/6/2015,Basic Industries,2.374087591,1.131386861,0.417883212,67.57339015,-0.150568182,-0.12594697,0.056818182,-0.055871212,-0.062697161,-0.058797524,-0.318637275,0.416403785,1.145957678,4.082164329,0.803233438,-0.154135338,0.115740741,0.216326601,1.981551667,5.082164329,-0.12594697,16.09474806,1.869061835,0.102272727,12.52830189
B,Tronox Holdings plc,TROX,Moody's Investors Service,3/5/2015,Basic Industries,6.505464481,4.25136612,3.494535519,58.20667818,-0.245826137,-0.085780081,0.119170984,-0.240069085,-0.084304047,-0.031708874,-0.265217391,0.342941757,1.415647922,2.145962733,0.68213228,-1.798657718,-0.326241135,-0.402516604,11.19171166,3.145962733,-0.085780081,11.57344374,1.233800894,0.081174439,9.5625
BBB,Allegion plc,ALLE,Moody's Investors Service,2/8/2016,Consumer Services,1.644151197,1.124356967,0.446656229,53.47662105,0.074416131,0.101204004,0.420240801,0.173395871,0.067343456,0.113861386,6.01171875,0.904957774,9.199733096,88.26953125,0.98879797,0.260869565,0.863035019,2.31282586,2.082377477,89.26953125,0.101204004,17.37106362,2.67987487,0.124268652,6.847515705
BBB,Western Union Company (The),WU,Moody's Investors Service,11/18/2013,Miscellaneous,2.422411778,2.422411778,2.422411778,0,0.144063515,0.141104294,0.416275713,0.19981956,0.078883147,0.084399115,0.722730153,0.54755812,26.40304907,8.162034942,0.890853942,0.164322251,0.816737094,1.597376931,3.724577794,9.162034942,0.141104294,4.852446358,1.95580309,0.196427283,5.063390202
A,Western Union Company (The),WU,Moody's Investors Service,6/15/2012,Miscellaneous,1.637090996,1.637090996,1.637090996,0,0.212222748,0.232108388,0.435116728,0.252212551,0.128490943,0.154825387,1.302413947,0.605453202,27.72034326,9.13623156,0.901344006,0.085673937,0.872755128,1.626070409,2.173961307,10.13623156,0.232108388,6.753703093,1.86314621,0.213952726,5.798130841
BBB,Western Union Company (The),WU,Moody's Investors Service,11/27/2012,Miscellaneous,2.293737895,2.293737895,2.293737895,0,0.181100833,0.20632679,0.436131902,0.234783223,0.108380785,0.134480854,1.090686796,0.598455476,28.8873024,9.063470125,0.900630698,0.122262149,0.801063022,1.569680939,2.936849066,10.06347013,0.20632679,4.303556246,1.959497438,0.209239514,5.742898238
BBB,Eastman Chemical Company,EMN,Egan-Jones Ratings Company,11/10/2015,Basic Industries,1.399805447,0.647373541,0.142509728,29.96268657,0.087893864,0.117019071,0.267412935,0.14344942,0.054320671,0.083290299,0.215173814,0.618025751,1.880701754,2.961177366,0.747549805,0.243578388,0.595533499,6.460296097,3.627187079,3.961177366,0.117019071,8.103225575,10.84791386,0.16708126,4.349538462
BBB,Eastman Chemical Company,EMN,Egan-Jones Ratings Company,10/31/2013,Basic Industries,1.931972789,0.901360544,0.16122449,34.35294118,0.12459893,0.179572193,0.296898396,0.199144385,0.098353736,0.161831325,0.306902002,0.7893626,2.179487179,2.120389884,0.679527227,0.301965456,0.627602159,5.285714286,2.88961039,3.120389884,0.179572193,6.848095861,8.422077922,0.138716578,4.472108844
BBB,Eastman Chemical Company,EMN,Egan-Jones Ratings Company,11/14/2014,Basic Industries,1.569238378,0.699307616,0.105835806,35.86018684,0.078828592,0.103915188,0.233126902,0.12196914,0.046727227,0.070462633,0.213960114,0.592770035,1.872813053,3.578917379,0.781607765,0.237373737,0.578835227,5.451505017,3.197324415,4.578917379,0.103915188,11.12472395,9.418060201,0.14779049,4.245206275
BBB,Eastman Chemical Company,EMN,Moody's Investors Service,6/15/2012,Basic Industries,2.066427289,1.329443447,0.517953321,32.13708554,0.096962942,0.134299248,0.228475899,0.142240178,0.112548512,0.190138067,0.372192513,1.160737387,2.310267139,2.306951872,0.697606727,0.31846473,0.2688,1.202576951,6.077308518,3.306951872,0.134299248,6.21724575,4.473872584,0.087071608,5.762747138
BBB,Eastman Chemical Company,EMN,Moody's Investors Service,11/16/2016,Basic Industries,1.596657382,0.775487465,0.100835655,32.90186501,0.094804618,0.116452043,0.260879218,0.153530195,0.055250049,0.076782316,0.188437776,0.582778029,1.707354056,2.410635481,0.706799508,0.181124881,0.54801444,5.152749491,3.93754243,3.410635481,0.116452043,9.091403974,9.402579769,0.15375222,4.403439153
BB,Lamar Advertising Company,LAMR,Moody's Investors Service,9/14/2015,Consumer Services,1.165853517,0.81408052,0.092392811,47.03373588,0.194008258,0.210306518,1,0.283011772,0.077413675,0.09035451,0.257154582,0.399022578,1.235823463,2.321823714,0.698960545,0.077497646,1,4.958909623,0.231796452,3.321823714,0.210306518,12.71065129,4.958909623,0.352927007,0
BB,Western Digital Corporation,WDC,Standard & Poor's Ratings Services,11/14/2016,Technology,1.810908044,1.415887178,1.172974529,41.03932584,0.01862398,0.011774665,0.264352778,0.035862706,0.007364129,0.005904372,0.021713773,0.395411113,3.70939195,1.94858681,0.660854482,-0.581699346,0.705496722,5.853556485,35.05439331,2.94858681,0.011774665,10.3882186,8.29707113,0.152608896,5.063029661
BB,Western Digital Corporation,WDC,Moody's Investors Service,3/14/2016,Technology,2.627082048,2.103022825,1.549660703,38.37359319,0.100535273,0.108221246,0.289665111,0.110554488,0.096502207,0.132088115,0.158910945,0.959884066,4.914671164,0.646707886,0.392727752,0.071020926,0.727029438,7.025862069,22.78448276,1.646707886,0.108221246,6.331713761,9.663793103,0.153856712,5.502923977
BBB,FMC Corporation,FMC,Egan-Jones Ratings Company,11/12/2014,Basic Industries,1.5360134,0.070404104,0.057317839,0,0.076157218,0.101914456,0.340540407,0.1350769,0.057578878,0.119967348,0.200914734,0.756052804,3.085747039,2.489382555,0.713416347,0.178614824,0.46359513,1.456569187,1.008797918,3.489382555,0.101914456,12.14619789,3.14189924,0.103747183,6.142329873
A,FMC Corporation,FMC,Egan-Jones Ratings Company,6/10/2014,Basic Industries,1.482357679,0.075099411,0.062012382,0,0.075849076,0.120599773,0.345927532,0.170073294,0.056139211,0.143851008,0.193380708,0.740143643,3.104061524,2.444663772,0.709695905,0.317997004,0.414202746,1.160425711,1.10347684,3.444663772,0.120599773,12.91646512,2.801588652,0.097759884,5.333333333
BBB,FMC Corporation,FMC,Egan-Jones Ratings Company,12/2/2015,Basic Industries,2.044932223,0.055459988,0.054083809,0,0.149244621,-0.054295742,0.328216084,-0.015321227,0.077301254,-0.036510282,0.262100016,0.517950015,3.223632428,2.390630862,0.705069634,-0.266441821,1.391555395,-2.884155098,0.60286022,3.390630862,-0.054295742,94.84277985,-2.072612494,-0.084571952,5.453666997
BBB,FMC Corporation,FMC,Moody's Investors Service,6/15/2012,Basic Industries,2.032177411,0.203174258,0.172736167,0,0.108321738,0.122561355,0.345599337,0.173865419,0.097742754,0.146621334,0.294937933,0.902337385,3.423084718,2.017491536,0.668598905,0.329710145,0.554746241,3.324041223,2.631356648,3.017491536,0.122561355,4.901649083,5.992003154,0.125995441,4.823259873
AA,Chevron Corporation,CVX,Moody's Investors Service,4/8/2016,Energy,1.335663543,0.914147521,0.416490326,33.89660377,0.033124634,0.034966095,0.833661908,0.034966095,0.017237686,0.020205392,0.030036146,0.520388722,0.735031529,0.742469682,0.426101923,0.027261462,-0.516447368,-5.379014989,6.066381156,1.742469682,0.034966095,7.303835542,10.41541756,0.140499866,1.704202427
