DATE,TATASTEEL,WIPRO,TITAN,ULTRACEMO,TECHM,RELIANCE,SHREECEM,SUNPHARMA,TATAMOTORS,TCS,SBIN,NESTLEIND,NTPC,M&M,MARUTI,ONGC,POWERGRID,JSWSTEEL,KOTAKBANK,LT,ICICIBANK,INDUSBANK,INFY,IOC,ITC,HEROMOTOCO,HINDALCO,HINDUNILVR,HCLTECH,HDFCBANK,HDFC,DRREDDYS,EICHERMOTOR,GRASIM,CIPLA,COALINDIA,BPCL,BRITANNIA,ADANIPORTS,BAJAJFINSERV,BAJAJFINANCE,BHARTIARTL,AXISBANK,BAJAJ-AUTO,ASIANPAINT,UPL
2014-02-12,465.2,590.95,388.3,1910.35,2657.4,962.65,8905.15,840.4,528.95,2657.3,318.7,6200.15,140.45,1264.55,3356.85,360.5,112.65,1176.75,1215.4,1639.65,1770.5,762.35,2126.6,351.85,365.8,3224.0,171.05,805.8,1641.3,943.3,1125.1,3591.4,14359.05,3511.5,639.45,355.75,712.55,1745.75,,1150.0,3095.1,384.35,493.0,2602.35,770.05,344.8
2014-02-13,367.45,555.2,229.35,2470.6,1813.8,807.4,4299.85,615.3,375.95,2133.75,1500.55,5098.85,130.1,906.65,1641.25,273.5,132.45,815.1,636.8,986.95,983.6,373.95,3585.8,244.5,316.9,1967.5,100.2,557.25,1489.2,632.5,766.05,2562.6,4818.65,2468.1,380.3,260.4,355.0,899.4,,682.7,1482.2,302.9,1101.5,1902.85,468.8,182.8
2014-02-14,370.8,563.8,231.55,2420.85,1831.85,822.05,4262.4,609.05,388.8,2167.9,1475.1,5082.85,132.25,904.4,1643.4,276.4,133.1,834.25,646.45,992.75,988.45,376.9,3644.3,240.1,319.8,1937.3,99.9,560.25,1497.35,641.8,770.7,2580.05,4849.5,2454.85,373.35,260.8,355.8,902.6,,682.3,1475.4,305.4,1103.05,1839.6,472.8,185.1
2014-02-17,374.05,561.0,228.95,2410.35,1823.75,812.3,4281.75,605.1,386.6,2165.4,1473.6,5004.3,133.85,928.1,1665.7,277.75,133.2,846.45,650.75,998.3,1009.15,381.75,3658.15,240.85,320.1,1972.75,98.5,560.25,1502.4,650.4,779.3,2643.5,4904.35,2469.2,374.35,256.25,357.5,900.55,,691.25,1503.85,304.65,1115.25,1845.35,473.25,182.75
2014-02-18,379.65,557.05,228.65,2484.4,1822.05,813.15,4282.65,609.75,391.4,2166.0,1500.95,5024.75,133.85,935.15,1708.45,276.8,134.65,871.1,680.3,1017.4,1037.8,389.2,3682.0,238.3,316.9,1979.4,99.3,562.25,1486.65,660.4,803.9,2652.0,4920.0,2483.4,371.9,255.1,355.0,913.05,,703.35,1557.45,302.25,1165.4,1844.65,473.1,186.3
2014-02-19,373.85,565.55,232.6,2520.65,1842.85,812.25,4377.8,623.3,391.5,2197.95,1508.05,5058.1,132.35,943.2,1698.1,279.4,135.75,868.85,685.9,1031.3,1030.9,392.9,3753.4,241.0,316.65,1944.25,98.85,558.7,1494.35,670.05,805.8,2668.35,4899.9,2482.7,373.2,254.8,351.4,915.35,,706.45,1540.2,302.55,1166.15,1820.9,468.5,185.55
2014-02-20,366.75,565.2,234.15,2551.95,1832.25,805.45,4373.45,619.65,391.85,2189.35,1480.6,5043.4,131.1,929.95,1683.3,276.2,137.1,867.9,669.75,1034.65,1007.85,384.5,3711.25,237.8,311.85,1925.95,97.35,554.05,1472.9,662.75,791.65,2715.9,4901.8,2431.0,371.2,251.05,346.8,904.95,,702.4,1512.3,296.9,1157.85,1842.4,461.6,182.85
2014-02-21,374.4,571.55,234.05,2513.2,1848.2,811.5,4548.35,615.15,396.2,2205.7,1502.1,5057.25,132.45,930.0,1675.6,276.95,136.25,886.0,672.05,1055.15,1025.3,392.05,3750.7,243.05,317.6,1919.15,97.65,555.35,1538.2,664.4,800.6,2733.35,4884.0,2500.25,369.2,251.25,361.25,895.6,,701.4,1529.65,288.15,1193.35,1862.7,464.0,180.0
2014-02-24,369.2,577.65,235.7,2513.2,1831.45,812.35,4786.75,620.6,396.55,2177.9,1510.5,5043.2,116.9,944.1,1684.4,282.2,133.95,882.8,677.6,1084.65,1036.2,399.1,3749.9,244.05,320.05,1949.5,97.45,554.9,1530.2,671.0,810.25,2795.85,4820.2,2504.75,367.5,252.0,364.0,890.75,,711.1,1526.3,282.8,1238.2,1861.8,470.8,178.5
2014-02-25,360.55,596.25,243.2,2511.4,1839.6,810.55,4719.5,619.05,398.5,2188.9,1506.0,5000.65,115.85,943.9,1678.0,281.75,137.55,857.6,675.75,1087.9,1031.1,402.65,3782.9,247.45,321.95,1950.05,98.8,554.45,1548.95,671.1,811.4,2769.15,4916.15,2527.55,374.75,246.15,371.85,895.15,,717.7,1553.35,287.1,1236.75,1902.25,472.05,185.15
2014-02-26,349.3,603.05,245.6,2499.95,1820.95,810.7,4695.85,628.1,401.2,2182.15,1520.4,4998.8,115.45,964.7,1664.05,283.45,137.75,858.15,685.4,1096.65,1036.45,395.8,3807.5,248.0,328.75,1975.2,98.4,554.75,1572.65,677.4,819.1,2833.2,5012.6,2566.65,375.3,244.0,377.45,886.6,,721.1,1547.9,288.2,1239.25,1920.9,477.15,183.25
2014-02-28,343.8,597.25,242.5,2601.0,1867.25,799.95,4688.5,644.7,416.95,2275.75,1533.25,4864.5,112.4,974.5,1589.0,291.35,144.2,875.95,684.5,1109.65,1043.85,397.5,3824.85,248.35,327.65,1967.15,105.35,549.25,1575.55,669.6,819.3,2895.5,5140.3,2540.8,384.3,244.0,378.0,888.4,,722.1,1571.5,287.6,1267.05,1946.35,473.0,182.8
2014-03-01,412.5,556.6,227.4,2559.95,1835.5,864.25,4405.2,579.7,362.7,2222.2,1719.65,5333.6,131.75,900.25,1798.6,275.8,144.85,994.05,712.55,1012.05,1066.8,413.9,3565.15,203.45,314.75,2101.05,118.75,565.0,1259.75,663.1,791.0,2495.7,4968.95,2630.7,391.75,277.6,329.3,916.85,,729.3,1555.5,329.35,1260.9,1895.55,489.5,200.1
2014-03-02,343.1,565.95,219.95,2594.5,1763.1,820.9,4391.95,594.3,336.4,2194.45,1488.35,4938.65,126.0,884.85,1618.5,267.8,129.5,852.6,654.95,979.3,963.5,382.3,3629.15,245.1,320.3,1962.0,103.45,569.75,1452.9,626.5,788.85,2653.15,4563.4,2511.25,412.5,245.75,356.45,886.1,,664.5,1492.4,305.85,1123.9,1830.8,469.9,185.1
2014-03-03,345.3,585.9,249.25,2643.3,1906.45,803.4,4720.9,625.1,410.7,2240.05,1518.35,4656.9,111.2,952.25,1582.2,290.6,141.3,868.8,669.95,1097.55,1029.8,392.25,3798.25,250.65,329.2,1956.35,105.6,543.2,1504.65,666.2,812.55,2815.55,5187.05,2523.4,376.6,244.35,376.65,866.3,,715.3,1588.95,286.65,1255.5,1917.05,472.95,181.3
2014-03-04,397.65,560.95,268.0,2050.75,1811.35,952.65,5796.1,578.55,411.35,2166.5,1896.2,4885.7,123.0,1007.2,1939.7,326.25,106.1,1057.15,759.8,1290.1,1233.75,495.65,3338.15,273.45,345.9,2250.6,137.15,606.3,1424.3,728.8,904.15,2663.6,6154.75,2814.65,396.4,280.5,439.6,842.1,,780.7,1745.75,320.7,1434.85,2053.35,538.6,200.8
2014-03-06,526.8,494.2,320.25,1727.2,1901.2,1095.4,6977.95,603.15,420.9,2128.6,2645.2,4809.75,164.2,1230.75,2336.85,416.75,100.7,1275.3,873.2,1653.35,1458.35,541.5,3017.2,359.25,333.4,2461.7,155.2,593.45,1348.3,824.35,912.75,2337.45,7229.6,3327.5,389.0,393.4,573.65,898.2,,878.55,2113.75,360.2,1899.65,1970.15,509.1,302.55
2014-03-07,539.05,555.5,360.8,1966.85,2113.45,1006.5,7426.6,706.85,469.75,2417.9,2696.2,4997.95,157.35,1235.55,2629.9,418.15,101.3,1288.85,891.2,1752.35,1454.05,573.25,3210.7,342.85,331.35,2588.4,173.75,624.1,1466.45,836.8,1008.15,2639.05,8582.8,3420.35,447.7,396.1,599.6,1018.35,,950.6,2175.6,336.95,1925.7,2300.1,581.7,343.7
2014-03-09,526.0,577.2,383.45,1923.2,2443.15,1031.25,8292.8,863.3,522.6,2606.4,2505.0,6149.55,139.7,1411.55,2908.55,436.9,111.35,1294.3,1056.9,1598.2,1580.8,616.3,3734.25,391.0,348.9,2766.0,175.1,732.8,1658.0,856.65,1062.7,3000.5,11101.9,3593.1,553.2,376.1,704.55,1281.7,,1098.35,2486.05,404.5,413.7,2225.85,626.35,342.85
2014-03-11,489.15,564.9,382.65,1905.1,2580.35,1002.35,9127.25,853.25,531.4,2590.35,2723.45,6362.65,147.7,1267.55,3286.85,404.55,109.25,1253.1,1110.45,1657.8,1645.7,708.1,4085.9,364.8,355.45,3010.95,163.55,739.85,1570.8,910.7,1120.5,3181.3,12739.6,3530.55,663.1,359.2,724.05,1508.2,,1051.25,2789.7,395.75,445.25,2574.25,653.6,342.75
2014-03-12,463.75,593.85,386.45,1920.55,2692.6,968.35,8965.1,842.6,529.0,2635.35,317.95,6325.1,143.15,1286.75,3391.5,371.45,111.05,1170.35,1220.7,1644.15,1794.1,775.6,2123.5,345.35,363.25,3194.3,169.05,819.0,1654.6,933.1,1104.6,3501.95,15235.55,3479.05,650.2,357.1,710.85,1800.8,,1244.75,3105.45,378.4,499.05,2609.9,789.4,346.7
2014-03-13,336.85,563.6,251.65,2797.9,1780.55,879.55,5093.15,572.95,388.0,2149.55,1652.1,4786.0,116.25,1016.05,1747.35,324.15,135.95,928.5,764.35,1225.2,1220.0,469.2,3357.6,276.0,343.4,2100.45,115.65,561.85,1459.2,742.35,865.4,2727.15,5547.45,2738.15,380.4,265.1,443.8,862.9,,714.0,1647.05,300.9,1381.15,1966.7,493.75,190.95
2014-03-14,341.7,547.6,253.15,2674.7,1785.25,886.15,5103.25,582.05,393.25,2139.55,1654.15,4758.65,117.05,1027.0,1738.45,322.75,128.1,939.4,755.95,1254.95,1215.0,468.15,3394.15,269.0,347.2,2124.35,115.2,553.65,1416.85,732.15,856.65,2780.5,5571.35,2733.4,386.5,264.25,444.75,858.4,,698.8,1655.8,295.0,1354.9,1974.3,495.5,187.45
2014-03-18,340.7,540.45,255.35,2571.85,1794.35,896.45,5194.0,579.35,381.25,2122.0,1701.3,4791.2,117.9,1009.6,1868.2,324.95,124.25,948.15,765.3,1240.55,1204.5,482.85,3350.55,268.3,355.9,2132.05,114.85,556.05,1413.05,734.0,852.2,2787.6,5564.4,2716.9,385.85,270.7,449.3,855.95,,709.6,1670.2,295.1,1349.1,1994.9,501.6,189.95
2014-03-19,356.6,545.1,254.85,2450.3,1777.5,903.0,5199.8,585.3,384.35,2039.4,1708.85,4820.5,115.95,980.45,1869.75,313.8,125.2,971.7,762.4,1246.0,1209.95,479.3,3271.75,261.25,359.7,2113.85,120.05,561.6,1403.6,738.45,867.7,2801.15,5740.5,2740.25,382.8,263.15,448.2,854.3,,707.8,1669.2,299.7,1385.55,2008.7,513.05,186.2
2014-03-20,349.95,552.35,253.4,2392.1,1822.15,906.0,5200.4,590.2,379.7,2108.2,1677.95,4825.35,115.75,978.3,1856.55,315.8,125.05,948.65,747.25,1219.05,1200.75,468.95,3303.05,253.1,355.8,2104.6,119.65,572.55,1407.35,730.2,847.85,2778.85,5726.45,2729.5,387.25,260.45,431.2,855.8,,709.65,1651.95,295.5,1357.35,1972.9,515.6,186.85
2014-03-21,362.85,568.2,255.0,2265.45,1808.95,885.8,5084.1,580.4,389.15,2127.0,1702.15,4731.4,113.85,970.45,1868.55,306.4,126.9,981.45,744.1,1216.6,1199.55,471.45,3305.65,242.1,357.7,2068.15,123.5,571.7,1426.3,733.85,843.25,2778.6,5763.35,2744.3,387.95,263.05,428.1,858.3,,715.05,1673.3,292.45,1394.25,1977.85,510.1,185.6
2014-03-22,362.3,569.65,254.95,2270.1,1819.65,888.15,5135.55,584.45,389.0,2128.25,1703.5,4777.35,114.5,973.9,1872.5,307.9,130.85,985.25,741.25,1219.45,1198.1,471.5,3296.05,246.0,356.6,2070.85,121.2,573.9,1438.3,732.4,841.9,2780.4,5718.05,2746.95,394.8,263.55,430.15,862.85,,720.6,1684.5,293.9,1389.2,1981.1,506.85,186.35
2014-03-24,363.1,562.8,252.9,2270.95,1844.3,905.4,5298.95,579.3,391.5,2152.6,1725.6,4721.3,113.95,987.8,1886.3,321.1,124.45,979.25,765.55,1230.35,1242.2,490.3,3275.8,255.15,360.65,2120.0,121.6,582.35,1414.35,750.65,860.25,2750.05,5795.35,2787.5,391.05,269.95,434.0,845.85,,715.2,1656.95,293.95,1410.7,2021.45,523.9,184.95
2014-03-25,367.1,548.5,255.4,2338.65,1828.8,879.3,5276.45,579.3,390.85,2146.65,1743.4,4720.1,115.1,973.4,1901.7,319.9,122.25,980.45,772.65,1248.45,1252.55,486.1,3254.4,261.75,362.8,2190.2,120.75,592.75,1397.7,750.15,871.7,2723.45,5951.5,2807.95,391.25,274.5,445.55,841.15,,715.25,1660.4,294.85,1400.9,2014.05,525.3,181.1
2014-03-26,374.8,545.55,248.75,2230.7,1815.35,891.2,5351.25,566.6,401.65,2093.5,1767.5,4771.15,114.9,958.95,1937.1,325.3,114.45,997.5,771.55,1275.8,1256.5,490.3,3248.9,263.15,359.05,2180.7,125.4,591.55,1397.1,746.05,866.4,2633.6,5776.75,2810.65,387.1,280.75,445.15,832.8,,727.55,1659.95,298.55,1430.1,2039.6,529.1,184.6
2014-03-27,375.4,553.4,253.8,2220.55,1833.45,900.75,5503.45,560.55,396.7,2094.25,1837.0,4859.75,116.8,964.85,1935.55,331.0,112.85,1000.15,771.9,1283.6,1259.0,491.65,3231.05,270.0,359.9,2250.3,125.4,599.8,1389.15,746.75,875.1,2588.6,5919.15,2776.1,386.4,280.0,454.55,816.7,,742.55,1697.9,310.7,1429.95,2072.35,539.05,184.5
2014-03-28,381.5,552.05,253.15,2079.6,1836.75,916.15,5634.75,563.2,397.3,2102.1,1901.95,4964.65,120.95,968.25,1931.4,329.4,106.85,984.85,778.0,1288.15,1259.2,501.45,3262.6,275.05,358.45,2253.25,130.9,599.8,1405.8,744.95,875.8,2625.8,5832.05,2859.75,386.95,286.35,458.25,829.0,,766.3,1797.7,317.4,1461.95,2058.0,539.85,183.15
2014-03-31,393.95,543.2,262.7,1968.9,1795.35,930.75,5670.95,574.75,398.65,2133.15,1917.7,5028.75,119.9,980.7,1971.75,318.7,102.5,1036.05,781.05,1271.9,1245.05,501.85,3282.8,281.65,352.85,2274.8,141.75,605.55,1390.7,748.8,883.9,2563.9,5961.5,2888.05,382.8,288.75,460.05,843.4,,788.05,1791.0,317.75,1460.5,2083.6,547.95,184.45
2014-04-02,342.95,555.65,221.75,2629.25,1770.85,821.55,4322.35,587.75,345.85,2151.35,1515.4,4960.45,130.2,853.75,1619.65,268.0,132.45,843.3,665.3,983.0,968.65,387.9,3561.1,242.8,324.9,1986.1,102.45,570.25,1401.9,630.6,788.15,2596.65,4555.3,2490.65,415.15,249.3,355.3,874.7,,687.5,1481.3,316.25,1121.8,1868.25,476.0,189.05
2014-04-03,351.75,588.2,254.8,2591.95,1900.0,812.95,4772.25,619.4,412.9,2240.65,1550.35,4710.5,113.85,955.8,1597.4,295.85,139.2,890.8,676.7,1116.7,1069.1,411.2,3799.55,253.05,331.65,1976.9,113.6,554.9,1481.4,671.7,821.85,2801.1,5426.1,2571.05,378.65,247.15,380.15,864.7,,728.55,1585.1,287.35,1293.55,1921.95,475.6,182.55
2014-04-04,402.0,553.4,269.8,2169.7,1813.1,944.25,5661.0,571.8,405.5,2138.85,1902.8,4835.85,120.3,999.0,1927.2,325.65,105.6,1064.25,755.1,1277.1,1230.45,500.85,3316.05,281.6,344.75,2250.9,137.65,605.3,1397.9,725.45,895.1,2650.05,6049.75,2814.75,404.1,281.7,443.6,860.95,,782.65,1758.4,316.2,1428.15,2028.9,530.7,202.6
2014-04-06,537.4,492.05,320.2,1769.25,1886.1,1077.5,7199.65,596.05,422.05,2089.25,2682.65,4769.6,165.0,1219.85,2372.05,411.0,99.5,1273.55,861.45,1674.65,1469.4,540.05,2984.5,352.45,330.95,2541.5,160.7,604.95,1308.25,816.7,901.55,2318.85,7192.35,3344.45,390.8,390.35,575.7,898.9,,916.85,2113.55,353.9,1924.7,2002.5,509.0,307.9
2014-04-07,536.6,546.75,357.2,1986.35,2115.9,1031.95,7274.6,709.8,469.45,2410.5,2698.1,4973.95,158.55,1230.05,2642.5,421.8,100.4,1270.75,882.2,1742.7,1462.85,569.45,3245.95,348.95,333.4,2583.95,173.25,625.15,1480.35,856.65,1013.1,2678.35,8637.85,3390.15,449.3,394.15,599.75,1015.05,,947.4,2271.0,339.25,1935.9,2299.2,588.65,352.65
2014-04-08,551.85,548.65,342.2,1447.95,2167.1,985.0,7347.5,761.7,446.6,2526.05,2461.4,5208.65,141.3,1185.5,2645.7,392.75,97.3,1182.85,937.75,1493.95,1491.4,554.8,3465.55,343.55,354.5,2600.9,190.9,699.65,1555.0,813.0,1027.2,2767.7,8426.5,3212.25,440.8,359.45,600.4,1114.75,,950.7,2194.2,376.9,390.85,2088.1,629.85,334.2
2014-04-09,509.05,577.15,387.9,1877.0,2468.5,1025.9,8401.9,864.5,513.0,2584.75,2486.15,6252.95,142.45,1410.75,2897.75,437.5,111.3,1281.45,1058.8,1589.95,1571.65,609.7,3708.75,384.5,350.4,2824.6,169.5,737.1,1661.05,851.85,1080.2,3001.3,10938.05,3590.2,552.3,379.05,700.75,1254.4,,1098.7,2444.3,404.5,416.4,2301.9,632.35,369.35
2014-04-12,461.85,592.7,385.6,1883.3,2679.25,958.55,9031.95,839.4,527.75,2637.95,320.3,6342.9,142.05,1265.1,3406.85,370.8,113.15,1168.65,1223.85,1629.3,362.2,784.45,2101.8,347.0,383.15,3218.0,165.9,824.65,1623.85,941.4,1113.0,3475.55,15432.0,3473.9,659.25,355.85,726.55,1834.4,,1261.05,3131.0,369.9,499.95,2625.1,791.7,339.7
2014-04-15,409.15,588.55,257.4,2150.2,1764.2,949.1,5831.6,616.4,411.95,2252.75,1964.05,4833.8,125.4,984.7,1927.2,319.35,106.6,1012.45,790.85,1297.85,1219.45,483.25,3259.8,266.35,340.95,2220.35,134.05,612.15,1424.8,723.95,887.5,2575.05,6017.55,2779.15,400.65,292.8,445.7,882.95,,770.65,1757.75,325.25,1445.2,2004.4,534.5,221.05
2014-04-16,413.7,572.1,255.65,2128.6,1750.6,941.3,5857.75,613.85,411.15,2196.3,1959.4,4779.15,122.6,976.55,1935.25,316.55,108.4,1015.1,784.25,1259.9,1222.55,487.15,3157.3,261.1,346.05,2168.4,135.45,607.55,1412.5,725.95,870.2,2536.75,6002.2,2746.3,396.9,289.7,436.35,879.95,,779.9,1772.7,323.7,1431.95,2000.55,534.9,214.3
2014-04-17,418.9,585.85,257.2,2186.95,1771.8,959.1,5768.45,625.05,429.1,2222.9,2017.3,4763.25,122.95,996.95,1951.35,322.35,105.0,1045.0,800.8,1268.95,1262.85,498.95,3192.05,264.05,353.25,2218.85,141.45,609.45,1424.75,718.7,879.8,2552.2,5870.85,2763.05,400.7,290.9,449.8,884.45,,783.65,1767.2,325.55,1464.65,2016.05,543.75,215.0
2014-04-21,423.5,546.2,259.45,2058.75,1774.0,959.6,5738.45,621.25,432.1,2221.75,2072.1,4723.5,124.55,1033.15,1988.3,323.1,105.5,1098.1,801.35,1322.55,1282.0,506.4,3182.95,266.25,353.4,2245.05,143.5,599.1,1439.7,716.45,876.95,2549.8,5974.35,2801.95,399.8,296.1,463.85,893.1,,793.05,1768.95,334.8,1503.8,2014.15,539.2,219.1
2014-04-22,420.85,530.55,261.25,1980.2,1773.7,967.75,5847.55,619.95,428.8,2221.05,2048.55,4722.75,123.8,1026.4,1975.6,326.35,105.6,1108.95,801.3,1346.55,1289.9,497.9,3150.65,275.7,350.75,2266.5,144.85,596.45,1452.65,727.55,874.85,2552.6,6066.6,2772.95,396.5,299.0,482.8,912.45,,797.75,1765.15,335.25,1500.1,2003.35,536.4,218.5
2014-04-23,426.55,524.7,255.0,1952.35,1765.0,967.15,5906.4,625.6,425.05,2213.75,2065.2,4728.95,122.1,1039.15,1982.05,326.0,101.25,1113.65,822.4,1376.35,1299.55,497.4,3172.65,270.6,353.2,2256.15,145.15,595.5,1438.45,733.0,879.55,2565.9,6285.9,2759.9,399.05,302.25,475.1,892.5,,799.7,1826.75,338.8,1519.8,2004.65,529.6,214.7
2014-04-25,426.9,519.25,258.2,1944.55,1804.75,948.25,5812.65,622.0,423.25,2205.25,2085.25,4776.55,118.5,1070.7,1956.2,320.95,99.3,1114.4,808.5,1349.9,1270.5,495.35,3175.6,263.55,343.45,2200.15,143.75,580.9,1449.4,726.4,894.1,2629.25,6107.85,2675.2,394.25,299.95,460.65,890.0,,816.2,1813.0,341.7,1532.7,1996.05,514.95,230.35
2014-04-28,425.8,529.6,258.3,1968.2,1825.25,945.0,5732.8,636.65,416.45,2191.35,2106.2,4705.25,117.95,1067.0,1950.45,321.35,101.45,1115.1,823.95,1328.5,1275.5,493.85,3178.05,264.95,342.0,2161.1,141.25,581.0,1419.6,725.2,884.35,2676.75,6127.3,2643.35,406.9,295.7,456.45,891.45,,831.05,1856.8,337.65,1529.55,1985.0,500.55,276.6
2014-04-29,405.5,524.8,260.0,1958.4,1846.3,940.3,5701.05,639.45,408.95,2194.25,2065.8,4725.25,117.65,1068.0,1916.5,320.3,98.8,1061.95,807.0,1321.4,1262.8,485.3,3177.75,266.25,340.3,2145.2,137.2,562.45,1414.45,715.8,887.4,2664.65,6100.15,2669.55,401.2,296.7,460.45,862.8,,829.6,1872.55,335.0,1528.4,1939.5,497.6,275.15
2014-04-30,400.65,522.35,254.85,2003.3,1832.15,935.8,5701.45,632.8,414.75,2189.2,2078.6,4768.8,116.35,1074.2,1923.0,325.1,98.85,1083.05,802.6,1294.1,1243.4,478.35,3180.8,263.45,340.75,2200.35,134.3,567.5,1402.9,721.3,897.95,2706.15,6201.25,2616.05,397.45,291.85,454.9,864.05,,832.15,1869.9,328.05,1517.2,1912.15,505.15,268.1
2014-05-02,359.4,560.4,220.9,2644.9,1839.85,817.25,4338.3,583.6,355.1,2194.4,1521.7,5013.15,132.4,878.35,1606.7,270.25,136.45,846.8,667.5,985.4,966.25,394.5,3581.25,238.1,318.95,1988.2,104.25,570.0,1393.65,637.45,784.8,2595.7,4542.95,2485.65,415.15,255.2,354.6,870.2,,684.35,1484.3,314.3,1123.7,1894.7,484.45,190.25
2014-05-03,355.95,590.5,245.65,2685.05,1903.85,807.0,4820.6,623.7,409.6,2251.9,1576.6,4777.05,114.05,948.55,1625.4,300.5,132.55,896.7,680.8,1123.35,1099.4,415.95,3821.7,255.2,333.3,1974.3,115.75,551.2,1462.45,669.75,827.15,2786.9,5599.15,2645.75,385.5,251.55,387.45,891.05,,717.45,1557.6,282.75,1307.65,1920.65,474.6,187.2
2014-05-05,397.55,520.75,262.1,1897.95,1820.0,946.85,5700.05,626.6,414.45,2213.7,2044.55,4709.9,113.85,1059.6,1897.85,335.4,96.35,1104.7,807.6,1283.95,1252.45,480.35,3176.9,269.2,344.7,2208.1,138.9,557.15,1381.8,716.7,886.45,2729.15,6432.55,2638.6,392.8,296.45,467.65,860.6,,811.2,1878.15,320.3,1551.55,1918.85,518.6,278.85
2014-05-06,556.95,500.95,323.35,1739.2,1904.4,1089.9,7425.15,597.85,435.0,2104.15,2697.9,4852.15,164.2,1202.7,2381.2,419.15,99.0,1293.8,868.7,1681.85,1463.15,533.0,3041.15,367.5,333.75,2582.2,169.85,630.1,1332.9,805.45,908.75,2310.25,7142.15,3329.5,387.2,391.95,619.45,894.95,,943.5,2183.55,355.2,1946.35,2000.9,510.1,313.0
2014-05-08,562.2,549.55,344.35,1550.7,2187.7,983.85,7461.0,773.8,456.8,2523.7,2473.9,5209.5,140.7,1230.1,2665.85,405.25,95.7,1192.95,937.95,1490.05,1486.55,555.05,3513.0,336.25,356.0,2583.3,195.65,704.85,1544.45,820.2,1045.45,2780.15,8447.85,3333.7,440.5,361.1,592.85,1128.75,,957.9,2206.7,374.75,392.95,2155.6,633.4,331.6
2014-05-09,513.4,581.9,387.65,1775.65,2468.25,1025.65,8459.05,857.85,506.0,2598.6,2515.75,6187.65,142.85,1408.2,2880.75,443.55,106.0,1309.5,1078.45,1612.6,1547.05,613.2,3730.75,387.4,350.8,2761.8,167.7,733.75,1664.3,848.45,1055.05,2980.2,10829.05,3564.7,557.5,370.3,688.7,1260.85,,1098.5,2437.0,401.1,415.95,2339.65,647.05,378.3
2014-05-11,478.1,559.0,375.2,1900.65,2610.6,991.3,9091.75,871.5,536.0,2599.5,2781.9,6353.55,145.25,1256.1,3288.95,403.6,110.0,1232.4,1128.2,1665.9,1671.35,722.35,4124.8,369.3,359.15,2963.3,156.5,747.75,1605.0,912.8,1100.55,3252.05,12875.15,3559.1,658.5,349.1,740.3,1552.35,,1041.65,2854.25,384.55,457.95,2570.7,657.3,338.45
2014-05-12,461.15,578.85,387.0,1962.35,2618.15,957.35,9216.1,821.55,525.35,2578.95,317.55,6303.1,141.05,1294.05,3410.1,365.3,115.55,1160.7,1240.4,1628.5,359.8,787.3,2070.3,345.4,391.35,3187.0,163.2,820.65,1596.8,942.75,1114.85,3395.5,15213.5,3484.6,647.3,356.55,710.05,1795.5,,1270.05,3199.8,367.8,498.55,2619.9,784.65,335.75
2014-05-13,427.1,529.2,296.1,1666.35,1822.55,1063.4,6088.35,609.1,440.95,2210.95,2276.1,4873.5,122.8,1122.9,2090.35,372.6,95.25,1153.3,861.05,1409.3,1400.8,534.25,3265.25,312.3,360.85,2429.0,142.2,577.6,1432.9,788.15,906.35,2610.75,6492.3,2913.35,390.6,332.05,509.4,874.15,,848.05,1879.85,319.2,1648.75,1977.3,540.35,274.9
2014-05-14,452.35,524.55,304.7,1705.7,1837.6,1045.5,6032.2,612.15,442.35,2216.1,2282.55,4775.2,125.5,1085.45,2085.2,368.1,95.7,1170.85,859.45,1394.5,1409.4,537.05,3254.1,307.65,365.65,2431.0,141.2,577.5,1411.4,775.45,888.85,2518.35,6488.15,2976.75,394.55,343.3,518.65,890.95,,839.85,1805.9,323.2,1636.5,2041.75,556.9,277.65
2014-05-15,460.6,516.5,317.4,1724.85,1830.25,1053.4,6066.15,621.4,439.65,2193.15,2279.25,4708.8,129.3,1104.55,2117.85,378.55,97.0,1155.9,869.9,1378.4,1395.1,534.35,3272.45,308.45,368.15,2440.8,138.5,588.95,1405.8,788.35,903.15,2481.6,6351.65,2937.55,398.1,340.35,516.35,881.6,,818.9,1735.65,321.4,1664.05,1950.5,529.05,271.75
2014-05-16,440.9,502.8,307.0,1696.75,1822.55,1079.25,6169.55,613.5,449.85,2160.75,2417.2,4630.15,131.6,1114.7,2152.15,384.15,96.2,1177.2,905.65,1427.7,1465.3,561.95,3177.55,327.6,356.95,2397.65,141.2,580.7,1365.15,804.7,885.8,2406.9,6346.75,3068.6,388.25,345.4,552.1,863.2,,821.65,1771.35,330.75,1755.0,1931.7,536.5,284.85
2014-05-19,450.75,482.05,307.3,1674.1,1738.75,1120.05,6254.55,584.25,444.4,2036.7,2568.1,4585.85,145.6,1099.6,2214.65,416.75,95.35,1242.55,917.0,1524.55,1468.4,560.25,3015.05,357.7,338.1,2448.4,152.05,555.8,1307.2,811.9,916.95,2286.15,6357.05,3020.75,384.75,388.95,575.9,825.65,,873.8,1799.9,338.2,1859.6,1878.35,527.45,305.95
