ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5033912,0,0,0,1,0,1,0,0,2,17,225000.0,36.353929238793405,4.386127025195589,Working,Higher education,Civil marriage,Rented apartment,Other,0
5033914,0,1,1,0,1,0,0,0,2,29,112500.0,54.44875664798045,1.984982580066668,Working,Higher education,Civil marriage,House / apartment,High skill tech staff,0
5033917,1,0,1,0,0,0,0,0,2,13,180000.0,35.63385969595543,9.985146854487088,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033920,1,1,1,0,0,0,0,1,3,33,180000.0,31.781624537122596,6.653114026982073,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033921,0,0,1,1,1,0,0,1,3,13,211500.0,34.45655968295037,2.0671197902763234,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5033924,1,1,1,1,1,0,0,0,2,38,157500.0,27.644647049562963,4.301251907978945,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5033925,1,1,1,0,1,0,0,0,2,31,450000.0,48.85247472569594,0.5530572154116785,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5033926,1,1,1,1,1,0,0,1,3,13,144000.0,29.183350787490504,8.572386838881018,State servant,Secondary / secondary special,Married,Office apartment,Managers,0
5033930,1,0,1,1,0,0,0,1,2,34,148500.0,36.3785704018563,3.4059563166937035,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5033931,0,1,1,1,1,0,0,1,3,51,252000.0,39.36562694648076,8.487511721664374,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5033932,0,0,0,0,0,0,0,0,1,38,225000.0,30.648131036229355,2.319007234919266,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5033933,0,0,1,0,0,0,0,0,2,19,157500.0,56.02579108400583,4.386127025195589,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5033935,0,0,1,0,0,0,1,0,2,45,135000.0,61.79182324072363,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5033939,1,1,0,0,0,0,0,0,2,7,315000.0,40.761959520044904,21.235206746202866,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033940,1,0,0,0,0,0,0,0,2,35,225000.0,47.44519052410385,3.7208156224973816,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5033941,1,1,1,1,0,0,0,2,4,50,360000.0,28.126518682792938,8.320499394238075,Working,Higher education,Married,House / apartment,Core staff,0
5033943,1,1,1,1,1,0,0,0,2,13,202500.0,33.821365257329035,14.653278301402493,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033944,0,0,1,0,1,0,0,1,3,6,180000.0,30.768598944536848,7.069275892044327,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
5033945,0,0,1,0,1,0,1,0,1,37,49500.0,61.041636720808775,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5033946,0,0,1,0,0,0,0,0,1,45,112500.0,41.61892441323231,4.134239580552647,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,1
5033950,1,1,1,0,0,0,0,0,2,23,247500.0,51.39051452117429,3.2389439892674043,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5033952,0,0,1,0,1,1,0,0,2,43,157500.0,49.8874035743376,4.134239580552647,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5033954,0,0,1,0,0,0,0,0,2,17,157500.0,54.380308972805736,2.0479544412274038,Working,Secondary / secondary special,Married,House / apartment,Other,0
5033956,0,0,0,0,0,0,0,1,3,48,225000.0,37.02471645550559,3.2170407332114963,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033960,0,1,0,0,0,0,0,0,2,11,292500.0,42.22400186177676,8.23836218402842,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033962,0,0,1,1,0,0,0,2,4,37,144000.0,37.31493459824637,2.0479544412274038,Working,Secondary / secondary special,Married,House / apartment,Other,1
5033964,0,0,0,0,0,0,0,0,2,2,157500.0,46.741548423307805,9.79623127100488,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033966,0,0,1,0,0,0,0,0,2,53,180000.0,41.35060952654743,8.635358700041753,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033968,1,1,1,1,0,0,0,0,2,12,270000.0,46.68131446915405,3.7208156224973816,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
5033969,0,0,1,0,0,0,0,3,5,14,135000.0,39.54906671594899,6.132911695654257,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5033970,0,0,1,0,0,0,0,0,2,53,112500.0,49.909306830393504,6.048036578437613,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5033972,1,1,1,0,0,0,0,1,3,54,256500.0,30.538614755949812,12.07143199381233,State servant,Higher education,Married,Office apartment,Core staff,0
5033976,0,0,1,0,0,0,0,0,1,29,144000.0,30.596110803096572,0.8816060562502994,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,0
5033979,1,0,1,0,0,0,1,0,2,49,117000.0,62.73366325112767,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5033980,1,0,1,0,0,0,0,0,2,20,292500.0,28.405785197505764,2.6338665407229445,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5033983,1,0,1,0,1,0,0,0,2,4,117000.0,35.10270573659965,1.5523932729624839,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5033985,0,1,1,1,1,0,0,0,2,29,180000.0,53.602743382821004,14.751842953654078,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,0
5033986,0,0,0,0,0,0,1,0,1,14,144000.0,59.3441343764759,0.0,Pensioner,Lower secondary,Widow,Municipal apartment,Other,0
5033991,0,0,1,0,0,0,1,0,1,43,72000.0,62.29286022300253,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5033993,1,0,1,0,1,0,1,0,2,13,144000.0,60.841769509298615,0.0,Pensioner,Incomplete higher,Married,House / apartment,Other,1
5033994,0,0,0,0,0,0,0,1,2,13,135000.0,47.50268657125061,13.256945727838353,State servant,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5033998,0,0,0,0,1,0,0,0,1,25,112500.0,44.94821933373033,4.42171981628644,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,Laborers,0
5033999,0,0,1,1,1,0,0,1,3,41,148500.0,43.910552578081685,2.836471659240094,Commercial associate,Higher education,Civil marriage,House / apartment,High skill tech staff,1
5034001,0,0,1,0,1,0,0,5,6,50,189000.0,42.300663257972445,1.1718241989910811,Working,Secondary / secondary special,Separated,House / apartment,Other,0
5034006,0,0,0,0,1,0,0,2,4,48,135000.0,37.268390179127564,9.256863590628145,Commercial associate,Higher education,Married,With parents,Core staff,0
5034009,0,0,0,0,0,0,0,0,1,43,270000.0,58.57478250751213,18.004476477956427,Working,Secondary / secondary special,Separated,House / apartment,Medicine staff,1
5034013,0,0,1,0,0,0,0,1,3,56,135000.0,45.47389747907212,0.5092507032998624,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5034016,0,1,1,1,1,0,0,0,2,36,180000.0,34.27859572749612,2.25603537375853,Working,Higher education,Married,House / apartment,Managers,0
5034017,1,0,1,0,0,0,0,2,4,17,180000.0,33.191646645721676,1.5085867608506678,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5034019,0,0,1,0,0,0,0,0,2,17,292500.0,38.59901298452398,15.258355749946952,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5034021,1,0,1,1,0,0,0,0,2,21,202500.0,39.83928485868977,3.7509325995742553,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5035413,0,0,1,0,0,0,0,0,2,48,292500.0,57.79995482453438,13.185760145656653,Working,Higher education,Married,House / apartment,Core staff,0
5035425,1,1,1,0,0,0,0,0,1,22,94500.0,38.70852926480352,2.93503631149168,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5035432,0,1,1,0,0,0,0,0,1,14,180000.0,47.28091610368454,23.18733444218567,Working,Higher education,Separated,House / apartment,Other,0
5035442,0,0,1,0,0,0,1,0,2,54,67500.0,57.56997063594735,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035448,0,0,1,0,0,0,0,0,2,38,225000.0,46.08445074163056,9.766114293928007,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5035480,1,1,1,0,0,0,0,1,3,42,225000.0,36.50725203118476,13.437647590299596,Working,Higher education,Married,House / apartment,Core staff,0
5035489,0,0,1,0,0,0,0,0,2,48,135000.0,49.394580313079665,5.850907273934441,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5035493,0,1,0,0,1,0,0,0,1,11,405000.0,54.90051130413355,2.6831488668487373,State servant,Higher education,Single / not married,House / apartment,Managers,0
5035504,0,0,0,0,1,0,0,1,2,27,202500.0,52.76494383868252,17.018829955440562,State servant,Secondary / secondary special,Single / not married,Municipal apartment,Cooking staff,0
5035516,1,1,0,0,0,0,0,2,4,39,180000.0,33.51198176553933,12.766860373587411,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5035523,0,0,1,0,1,0,1,1,3,15,76500.0,55.968295036859075,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5035537,0,0,1,0,0,0,1,0,2,14,67500.0,60.00670787216712,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035538,0,0,1,0,0,0,1,0,1,25,126000.0,66.76933817942873,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5035556,1,1,0,0,0,0,0,0,2,60,225000.0,44.03102048638918,11.271963147771686,Working,Secondary / secondary special,Married,House / apartment,Managers,1
5035570,0,0,1,0,1,0,1,0,2,46,67500.0,57.22225644605981,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035586,0,0,1,0,0,0,0,0,2,51,72000.0,45.963982833323065,15.767606453246815,State servant,Secondary / secondary special,Married,House / apartment,Other,0
5035591,0,0,0,1,1,0,0,1,3,46,69750.0,27.836300540052157,2.269724908793473,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff,1
5035617,0,0,1,0,0,0,0,0,2,36,157500.0,53.56988849873714,7.605905665414074,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Laborers,0
5035618,1,0,1,0,1,0,1,0,2,20,94500.0,64.74328699425723,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035626,1,1,1,0,0,0,0,0,2,38,337500.0,49.58349589656187,18.519202995270266,Working,Higher education,Married,House / apartment,Managers,0
5035635,0,0,1,0,0,0,0,0,2,57,90000.0,48.82509565562606,5.933044484144096,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5035646,0,0,1,0,0,0,1,0,2,34,67500.0,60.18740973462836,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035654,0,1,1,1,0,0,0,0,2,36,67500.0,45.03035654393999,4.019247486259129,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5035678,0,0,1,1,0,0,0,0,1,24,157500.0,43.37118489770495,7.354018220771131,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Waiters/barmen staff,0
5035681,0,1,1,0,0,0,0,0,2,31,135000.0,45.189155150345314,22.935446997542726,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5035701,0,0,1,0,0,0,0,0,2,30,112500.0,54.248889436470286,7.271881010561476,State servant,Lower secondary,Married,House / apartment,Laborers,0
5035703,0,0,1,0,0,0,1,0,2,51,90000.0,58.42693552913475,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5035711,0,0,0,0,0,0,0,0,1,11,90000.0,24.517957247582086,2.603749563646071,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
5035714,1,1,1,0,0,0,0,0,1,23,382500.0,59.136053443944775,8.271217068112282,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5035738,0,1,1,1,1,0,0,0,1,22,103500.0,46.922250285769046,22.100385360411234,State servant,Higher education,Separated,House / apartment,Core staff,0
5035774,0,0,1,0,0,0,0,0,2,29,225000.0,48.50202262880141,3.4388112007775655,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5035778,0,0,0,0,0,0,0,0,1,59,45000.0,54.50077688111323,15.187170167765252,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5035782,0,0,1,0,1,0,0,0,2,29,405000.0,60.622736948739536,24.76710678521804,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5035789,0,1,1,0,0,0,1,0,1,2,90000.0,60.16003066455848,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5035816,0,0,1,0,0,0,0,0,2,10,157500.0,48.72926891038146,2.351862119003128,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5035822,1,1,1,0,0,0,0,0,1,16,180000.0,55.5329678227479,9.437565453089386,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5035836,0,1,1,0,0,0,1,0,2,16,112500.0,48.299417510284265,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5035843,0,0,1,0,0,0,0,1,2,58,252000.0,50.38296474260252,20.27146347974291,Working,Secondary / secondary special,Separated,House / apartment,Medicine staff,0
5035848,1,0,1,0,0,0,1,0,1,14,46948.5,57.95327761692574,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5035857,0,0,1,0,0,0,0,0,1,19,270000.0,58.00255994305153,6.518956583639636,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Accountants,1
5035865,0,0,1,0,0,0,0,0,2,46,247500.0,48.34048611538909,3.3539360835609218,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5035873,0,0,0,0,1,0,0,0,2,0,157500.0,48.64165588615783,8.101466833678995,Working,Higher education,Married,House / apartment,Sales staff,0
5035885,0,0,1,0,1,0,0,1,3,31,225000.0,53.58905384778606,20.27146347974291,Working,Higher education,Married,House / apartment,Other,0
5035889,0,0,1,0,0,0,1,0,2,9,112500.0,67.4921456292737,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5035920,0,1,1,0,0,0,0,1,3,60,180000.0,42.286973722937496,1.9329623469338864,Commercial associate,Incomplete higher,Civil marriage,House / apartment,Laborers,0
5035934,1,1,0,0,0,0,0,0,2,53,337500.0,66.63791864309329,14.185096203207458,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
5035940,0,1,1,0,0,0,0,0,1,34,270000.0,29.23810892763027,3.2717988733512664,Working,Higher education,Single / not married,House / apartment,Other,0
5035948,0,0,1,0,0,0,0,1,2,3,157500.0,28.21139380000958,1.1855137340260238,Working,Higher education,Single / not married,With parents,Secretaries,0
5035957,0,0,1,0,0,0,0,2,4,39,135000.0,42.39649000321704,1.6810749022909437,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5035963,0,0,1,1,0,0,0,2,4,26,225000.0,35.80360993038872,14.76827039569601,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5035980,0,0,1,0,0,0,1,0,1,19,112500.0,58.585734135540086,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5035989,1,1,1,1,1,0,0,2,4,21,148500.0,44.94548142672334,4.101384696468784,Working,Higher education,Married,House / apartment,Drivers,0
5035992,1,0,1,0,0,0,0,0,2,2,112500.0,29.309294509811973,3.7673600416161865,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5035993,0,0,1,0,0,0,0,0,2,34,157500.0,52.012019411760676,6.351944256213337,Commercial associate,Secondary / secondary special,Married,House / apartment,HR staff,0
5035999,1,1,1,0,1,0,0,1,3,19,135000.0,29.31477032382595,7.019993565918534,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5036033,0,0,1,0,0,0,0,0,1,21,225000.0,41.58333162214145,2.93503631149168,Working,Higher education,Single / not married,House / apartment,Other,0
5036039,1,0,1,0,1,0,0,0,2,32,256500.0,55.869730384607486,7.682567061609753,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5036048,0,0,1,0,0,0,0,0,2,49,225000.0,29.525589163364067,8.438229395538581,State servant,Secondary / secondary special,Married,With parents,Laborers,0
5036064,0,1,1,1,0,0,0,0,2,19,67500.0,35.12460899265557,4.186259813685428,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5036067,0,1,1,0,0,0,0,0,2,5,171000.0,42.8591962873981,1.5195383888786218,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5036073,0,0,1,1,1,0,0,2,4,22,153000.0,29.52285125635708,2.768023984065381,Working,Higher education,Married,House / apartment,Sales staff,0
5036082,0,0,1,1,0,0,0,1,3,23,85500.0,45.24391329048509,2.351862119003128,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,1
5036091,0,0,1,1,0,0,0,0,2,2,135000.0,59.396154609608686,8.7667782363772,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
