datetime,usd_brl
2018-01-04,3.2318
2018-01-05,3.2409
2018-01-08,3.2357
2018-01-09,3.2397
2018-01-10,3.2467
2018-01-11,3.2301
2018-01-12,3.2197
2018-01-15,3.1963
2018-01-16,3.2219
2018-01-17,3.2324
2018-01-18,3.2129
2018-01-19,3.2087
2018-01-22,3.1934
2018-01-23,3.2249
2018-01-24,3.197
2018-01-25,3.1391
2018-01-26,3.145
2018-01-29,3.1655
2018-01-30,3.1661
2018-01-31,3.1624
2018-02-01,3.173
2018-02-02,3.206
2018-02-05,3.2355
2018-02-06,3.2613
2018-02-07,3.2467
2018-02-08,3.2692
2018-02-09,3.2821
2018-02-14,3.2536
2018-02-15,3.2208
2018-02-16,3.2381
2018-02-19,3.2347
2018-02-20,3.2507
2018-02-21,3.2555
2018-02-22,3.2598
2018-02-23,3.2417
2018-02-26,3.2351
2018-02-27,3.2383
2018-02-28,3.2449
2018-03-01,3.262
2018-03-02,3.2614
2018-03-05,3.2582
2018-03-06,3.2246
2018-03-07,3.2318
2018-03-08,3.2518
2018-03-09,3.2496
2018-03-12,3.2606
2018-03-13,3.2492
2018-03-14,3.2584
2018-03-15,3.2859
2018-03-16,3.2905
2018-03-19,3.2911
2018-03-20,3.2981
2018-03-21,3.2921
2018-03-22,3.3033
2018-03-23,3.3041
2018-03-26,3.3034
2018-03-27,3.3256
2018-03-28,3.338
2018-03-29,3.3238
2018-04-02,3.3104
2018-04-03,3.3139
2018-04-04,3.3538
2018-04-05,3.3196
2018-04-06,3.3666
2018-04-09,3.3903
2018-04-10,3.4195
2018-04-11,3.4052
2018-04-12,3.3858
2018-04-13,3.4105
2018-04-16,3.4263
2018-04-17,3.4041
2018-04-18,3.3844
2018-04-19,3.3977
2018-04-20,3.4101
2018-04-23,3.4421
2018-04-24,3.4667
2018-04-25,3.504
2018-04-26,3.4977
2018-04-27,3.4676
2018-04-30,3.4811
2018-05-02,3.5424
2018-05-03,3.5484
2018-05-04,3.5308
2018-05-07,3.5458
2018-05-08,3.5788
2018-05-09,3.5943
2018-05-10,3.5566
2018-05-11,3.5716
2018-05-14,3.6097
2018-05-15,3.6753
2018-05-16,3.6803
2018-05-17,3.6874
2018-05-18,3.7503
2018-05-21,3.7072
2018-05-22,3.6502
2018-05-23,3.6507
2018-05-24,3.6436
2018-05-25,3.6587
2018-05-28,3.7092
2018-05-29,3.7289
2018-05-30,3.737
2018-06-01,3.7413
2018-06-04,3.7424
2018-06-05,3.7752
2018-06-06,3.8193
2018-06-07,3.9
2018-06-08,3.7859
2018-06-11,3.6913
2018-06-12,3.7044
2018-06-13,3.7054
2018-06-14,3.7057
2018-06-15,3.7738
2018-06-18,3.7543
2018-06-19,3.7566
2018-06-20,3.7335
2018-06-21,3.7894
2018-06-22,3.7663
2018-06-25,3.776
2018-06-26,3.7721
2018-06-27,3.8358
2018-06-28,3.8521
2018-06-29,3.8558
2018-07-02,3.9055
2018-07-03,3.892
2018-07-04,3.9058
2018-07-05,3.9192
2018-07-06,3.9264
2018-07-09,3.8692
2018-07-10,3.8452
2018-07-11,3.8417
2018-07-12,3.8564
2018-07-13,3.8745
2018-07-16,3.8579
2018-07-17,3.8671
2018-07-18,3.8474
2018-07-19,3.8847
2018-07-20,3.7793
2018-07-23,3.7915
2018-07-24,3.7459
2018-07-25,3.712
2018-07-26,3.7243
2018-07-27,3.7164
2018-07-30,3.7155
2018-07-31,3.7549
2018-08-01,3.7491
2018-08-02,3.7645
2018-08-03,3.7201
2018-08-06,3.7214
2018-08-07,3.7118
2018-08-08,3.7519
2018-08-09,3.803
2018-08-10,3.8472
2018-08-13,3.8988
2018-08-14,3.8812
2018-08-15,3.9134
2018-08-16,3.881
2018-08-17,3.9389
2018-08-20,3.943
2018-08-21,3.9873
2018-08-22,4.074
2018-08-23,4.0727
2018-08-24,4.0854
2018-08-27,4.0687
2018-08-28,4.1192
2018-08-29,4.1353
2018-08-30,4.1812
2018-08-31,4.1353
2018-09-03,4.1279
2018-09-04,4.1652
2018-09-05,4.1609
2018-09-06,4.146
2018-09-10,4.1007
2018-09-11,4.1641
2018-09-12,4.1259
2018-09-13,4.1637
2018-09-14,4.1879
2018-09-17,4.1695
2018-09-18,4.1369
2018-09-19,4.1351
2018-09-20,4.0997
2018-09-21,4.0728
2018-09-24,4.0594
2018-09-25,4.1286
2018-09-26,4.057
2018-09-27,4.0092
2018-09-28,4.0039
2018-10-01,4.0273
2018-10-02,3.9505
2018-10-03,3.8542
2018-10-04,3.9047
2018-10-05,3.8699
2018-10-08,3.7588
2018-10-09,3.7391
2018-10-10,3.751
2018-10-11,3.746
2018-10-15,3.7332
2018-10-16,3.7079
2018-10-17,3.7008
2018-10-18,3.6963
2018-10-19,3.7079
2018-10-22,3.6903
2018-10-23,3.708
2018-10-24,3.706
2018-10-25,3.7014
2018-10-26,3.6753
2018-10-29,3.6368
2018-10-30,3.7019
2018-10-31,3.7177
2018-11-01,3.6973
2018-11-05,3.7048
2018-11-06,3.7492
2018-11-07,3.7592
2018-11-08,3.7391
2018-11-09,3.7506
2018-11-12,3.7478
2018-11-13,3.7792
2018-11-14,3.7924
2018-11-16,3.7525
2018-11-19,3.7553
2018-11-20,3.7591
2018-11-21,3.7872
2018-11-22,3.8103
2018-11-23,3.8081
2018-11-26,3.8655
2018-11-27,3.8925
2018-11-28,3.8631
2018-11-29,3.8568
2018-11-30,3.8633
2018-12-03,3.8285
2018-12-04,3.8313
2018-12-05,3.8561
2018-12-06,3.9178
2018-12-07,3.8964
2018-12-10,3.911
2018-12-11,3.9013
2018-12-12,3.8629
2018-12-13,3.879
2018-12-14,3.909
2018-12-17,3.9121
2018-12-18,3.8997
2018-12-19,3.8907
2018-12-20,3.8443
2018-12-21,3.8671
2018-12-24,3.8855
2018-12-26,3.9258
2018-12-27,3.933
2018-12-28,3.8748
2018-12-31,3.8748
2019-01-02,3.8595
2019-01-03,3.7683
2019-01-04,3.7627
2019-01-07,3.7062
2019-01-08,3.7208
2019-01-09,3.6931
2019-01-10,3.6869
2019-01-11,3.7141
2019-01-14,3.726
2019-01-15,3.7049
2019-01-16,3.7197
2019-01-17,3.7591
2019-01-18,3.7486
2019-01-21,3.7705
2019-01-22,3.7615
2019-01-23,3.7994
2019-01-24,3.7815
2019-01-25,3.7626
2019-01-28,3.7676
2019-01-29,3.737
2019-01-30,3.7151
2019-01-31,3.6519
2019-02-01,3.6694
2019-02-04,3.6756
2019-02-05,3.6741
2019-02-06,3.7019
2019-02-07,3.7193
2019-02-08,3.7184
2019-02-11,3.7391
2019-02-12,3.7296
2019-02-13,3.7277
2019-02-14,3.7756
2019-02-15,3.7155
2019-02-18,3.7316
2019-02-19,3.7206
2019-02-20,3.71
2019-02-21,3.7595
2019-02-22,3.743
2019-02-25,3.7285
2019-02-26,3.7595
2019-02-27,3.7351
2019-02-28,3.7385
2019-03-01,3.7832
2019-03-06,3.8303
2019-03-07,3.8487
2019-03-08,3.8678
2019-03-11,3.8461
2019-03-12,3.8129
2019-03-13,3.8265
2019-03-14,3.8327
2019-03-15,3.8344
2019-03-18,3.8111
2019-03-19,3.7762
2019-03-20,3.7897
2019-03-21,3.7967
2019-03-22,3.8815
2019-03-25,3.877
2019-03-26,3.8646
2019-03-27,3.9389
2019-03-28,3.9682
2019-03-29,3.8967
2019-04-01,3.8682
2019-04-02,3.8661
2019-04-03,3.8436
2019-04-04,3.8713
2019-04-05,3.8622
2019-04-08,3.8658
2019-04-09,3.8563
2019-04-10,3.8345
2019-04-11,3.8399
2019-04-12,3.8685
2019-04-15,3.873
2019-04-16,3.8913
2019-04-17,3.9225
2019-04-18,3.937
2019-04-22,3.923
2019-04-23,3.9436
2019-04-24,3.963
2019-04-25,3.9725
2019-04-26,3.9353
2019-04-29,3.9364
2019-04-30,3.9453
2019-05-02,3.965
2019-05-03,3.9388
2019-05-06,3.9624
2019-05-07,3.988
2019-05-08,3.9344
2019-05-09,3.9673
2019-05-10,3.9578
2019-05-13,3.989
2019-05-14,3.9788
2019-05-15,4.0031
2019-05-16,4.0138
2019-05-17,4.0844
2019-05-20,4.1056
2019-05-21,4.081
2019-05-22,4.0228
2019-05-23,4.0513
2019-05-24,4.0322
2019-05-27,4.021
2019-05-28,4.0275
2019-05-29,3.9965
2019-05-30,3.972
2019-05-31,3.9407
2019-06-03,3.9003
2019-06-04,3.871
2019-06-05,3.8611
2019-06-06,3.8726
2019-06-07,3.8571
2019-06-10,3.879
2019-06-11,3.8664
2019-06-12,3.8437
2019-06-13,3.8429
2019-06-14,3.8813
2019-06-17,3.8895
2019-06-18,3.8608
2019-06-19,3.8723
2019-06-21,3.8255
2019-06-24,3.8234
2019-06-25,3.8303
2019-06-26,3.8441
2019-06-27,3.8642
2019-06-28,3.8322
2019-07-01,3.8193
2019-07-02,3.8564
2019-07-03,3.8475
2019-07-04,3.794
2019-07-05,3.8204
2019-07-08,3.8065
2019-07-09,3.7858
2019-07-10,3.7697
2019-07-11,3.7533
2019-07-12,3.7452
2019-07-15,3.7463
2019-07-16,3.7624
2019-07-17,3.7618
2019-07-18,3.7489
2019-07-19,3.7408
2019-07-22,3.74
2019-07-23,3.7621
2019-07-24,3.7596
2019-07-25,3.7849
2019-07-26,3.7741
2019-07-29,3.7909
2019-07-30,3.79
2019-07-31,3.7649
2019-08-01,3.8296
2019-08-02,3.8739
2019-08-05,3.9404
2019-08-06,3.9643
2019-08-07,3.985
2019-08-08,3.9409
2019-08-09,3.9362
2019-08-12,3.9966
2019-08-13,3.9736
2019-08-14,4.0074
2019-08-15,4.0188
2019-08-16,3.9933
2019-08-19,4.0274
2019-08-20,4.0425
2019-08-21,4.0254
2019-08-22,4.0444
2019-08-23,4.0851
2019-08-26,4.1367
2019-08-27,4.1557
2019-08-28,4.1559
2019-08-29,4.168
2019-08-30,4.1385
2019-09-02,4.1581
2019-09-03,4.1657
2019-09-04,4.1249
2019-09-05,4.0859
2019-09-06,4.065
2019-09-09,4.0766
2019-09-10,4.1108
2019-09-11,4.0631
2019-09-12,4.0494
2019-09-13,4.0616
2019-09-16,4.0872
2019-09-17,4.0998
2019-09-18,4.0972
2019-09-19,4.1393
2019-09-20,4.1687
2019-09-23,4.1734
2019-09-24,4.1721
2019-09-25,4.1827
2019-09-26,4.1469
2019-09-27,4.1587
2019-09-30,4.1644
2019-10-01,4.174
2019-10-02,4.1546
2019-10-03,4.1012
2019-10-04,4.061
2019-10-07,4.0688
2019-10-08,4.0868
2019-10-09,4.0954
2019-10-10,4.1145
2019-10-11,4.106
2019-10-14,4.1263
2019-10-15,4.1488
2019-10-16,4.1714
2019-10-17,4.1457
2019-10-18,4.1376
2019-10-21,4.1319
2019-10-22,4.0858
2019-10-23,4.0721
2019-10-24,4.0089
2019-10-25,4.0133
2019-10-28,3.9793
2019-10-29,3.9946
2019-10-30,4.0186
2019-10-31,4.0041
2019-11-01,3.9786
2019-11-04,3.9922
2019-11-05,4.0043
2019-11-06,4.0351
2019-11-07,4.0927
2019-11-08,4.1365
2019-11-11,4.1559
2019-11-12,4.1756
2019-11-13,4.1767
2019-11-14,4.1831
2019-11-18,4.1827
2019-11-19,4.2084
2019-11-20,4.2037
2019-11-21,4.2012
2019-11-22,4.1832
2019-11-25,4.2089
2019-11-26,4.2559
2019-11-27,4.2602
2019-11-28,4.248
2019-11-29,4.224
2019-12-02,4.2261
2019-12-03,4.2008
2019-12-04,4.1926
2019-12-05,4.2136
2019-12-06,4.1783
2019-12-09,4.1503
2019-12-10,4.1427
2019-12-11,4.1153
2019-12-12,4.1092
2019-12-13,4.0949
2019-12-16,4.0801
2019-12-17,4.0687
2019-12-18,4.0548
2019-12-19,4.0633
2019-12-20,4.0777
2019-12-23,4.0757
2019-12-24,4.0813
2019-12-26,4.0601
2019-12-27,4.0545
2019-12-30,4.0307
2019-12-31,4.0307
2020-01-02,4.0213
2020-01-03,4.0522
2020-01-06,4.0554
2020-01-07,4.0841
2020-01-08,4.0672
2020-01-09,4.0744
2020-01-10,4.0745
2020-01-13,4.1309
2020-01-14,4.1443
2020-01-15,4.1622
2020-01-16,4.1726
2020-01-17,4.1837
2020-01-20,4.1829
2020-01-21,4.2014
2020-01-22,4.1889
2020-01-23,4.1662
2020-01-24,4.1769
2020-01-27,4.2196
2020-01-28,4.2064
2020-01-29,4.2013
2020-01-30,4.2523
2020-01-31,4.2695
2020-02-03,4.2475
2020-02-04,4.2381
2020-02-05,4.2449
2020-02-06,4.2477
2020-02-07,4.3076
2020-02-10,4.3195
2020-02-11,4.3148
2020-02-12,4.3366
2020-02-13,4.3389
2020-02-14,4.3163
2020-02-17,4.3157
2020-02-18,4.3471
2020-02-19,4.3728
2020-02-20,4.3873
2020-02-21,4.3924
2020-02-26,4.4359
2020-02-27,4.4764
2020-02-28,4.4987
2020-03-02,4.4946
2020-03-03,4.4883
2020-03-04,4.5258
2020-03-05,4.6207
2020-03-06,4.6459
2020-03-09,4.7379
2020-03-10,4.6693
2020-03-11,4.6738
2020-03-12,4.8833
2020-03-13,4.7362
2020-03-16,4.9471
2020-03-17,5.0496
2020-03-18,5.1107
2020-03-19,5.1444
2020-03-20,5.0248
2020-03-23,5.0805
2020-03-24,5.0713
2020-03-25,5.0706
2020-03-26,5.001
2020-03-27,5.1109
2020-03-30,5.1594
2020-03-31,5.1987
2020-04-01,5.2404
2020-04-02,5.2651
2020-04-03,5.2997
2020-04-06,5.2471
2020-04-07,5.2217
2020-04-08,5.2123
2020-04-09,5.0779
2020-04-13,5.1824
2020-04-14,5.1858
2020-04-15,5.2579
2020-04-16,5.2377
2020-04-17,5.2573
2020-04-20,5.2837
2020-04-22,5.3847
2020-04-23,5.4467
2020-04-24,5.651
2020-04-27,5.6358
2020-04-28,5.5683
2020-04-29,5.4291
2020-04-30,5.427
2020-05-04,5.5816
2020-05-05,5.5354
2020-05-06,5.6676
2020-05-07,5.8365
2020-05-08,5.7653
2020-05-11,5.7954
2020-05-12,5.7723
2020-05-13,5.9022
2020-05-14,5.9372
2020-05-15,5.8229
2020-05-18,5.7375
2020-05-19,5.7216
2020-05-20,5.6968
2020-05-21,5.6019
2020-05-22,5.5808
2020-05-25,5.4772
2020-05-26,5.3707
2020-05-27,5.2992
2020-05-28,5.3405
2020-05-29,5.4263
2020-06-01,5.3639
2020-06-02,5.2601
2020-06-03,5.0516
2020-06-04,5.1041
2020-06-05,4.9775
2020-06-08,4.9331
2020-06-09,4.9057
2020-06-10,4.8894
2020-06-12,5.0373
2020-06-15,5.1883
2020-06-16,5.1285
2020-06-17,5.2499
2020-06-18,5.3468
2020-06-19,5.3466
2020-06-22,5.2226
2020-06-23,5.1705
2020-06-24,5.2435
2020-06-25,5.3287
2020-06-26,5.4629
2020-06-29,5.4416
2020-06-30,5.476
2020-07-01,5.3651
2020-07-02,5.3028
2020-07-03,5.3374
2020-07-06,5.3085
2020-07-07,5.3318
2020-07-08,5.3482
2020-07-09,5.2978
2020-07-10,5.344
2020-07-13,5.3486
2020-07-14,5.4288
2020-07-15,5.3491
2020-07-16,5.356
2020-07-17,5.351
2020-07-20,5.3635
2020-07-21,5.2283
2020-07-22,5.1111
2020-07-23,5.1647
2020-07-24,5.2146
2020-07-27,5.1889
2020-07-28,5.1777
2020-07-29,5.1395
2020-07-30,5.1837
2020-07-31,5.2033
2020-08-03,5.3075
2020-08-04,5.3329
2020-08-05,5.276
2020-08-06,5.3431
2020-08-07,5.4227
2020-08-10,5.3933
2020-08-11,5.4285
2020-08-12,5.4551
2020-08-13,5.3801
2020-08-14,5.3852
2020-08-17,5.4497
2020-08-18,5.4659
2020-08-19,5.4906
2020-08-20,5.651
2020-08-21,5.6064
2020-08-24,5.5954
2020-08-25,5.5997
2020-08-26,5.568
2020-08-27,5.5956
2020-08-28,5.4679
2020-08-31,5.4713
2020-09-01,5.3732
2020-09-02,5.3741
2020-09-03,5.3079
2020-09-04,5.2848
2020-09-08,5.3698
2020-09-09,5.3024
2020-09-10,5.2936
2020-09-11,5.2854
2020-09-14,5.2984
2020-09-15,5.2728
2020-09-16,5.2532
2020-09-17,5.2593
2020-09-18,5.2889
2020-09-21,5.444
2020-09-22,5.4329
2020-09-23,5.5311
2020-09-24,5.5714
2020-09-25,5.5667
2020-09-28,5.5858
2020-09-29,5.6528
2020-09-30,5.6407
2020-10-01,5.6441
2020-10-02,5.6464
2020-10-05,5.6299
2020-10-06,5.5205
2020-10-07,5.6018
2020-10-08,5.62
2020-10-09,5.5393
2020-10-13,5.5859
2020-10-14,5.5675
2020-10-15,5.6172
2020-10-16,5.6226
2020-10-19,5.6023
2020-10-20,5.583
2020-10-21,5.6006
2020-10-22,5.582
2020-10-23,5.612
2020-10-26,5.6328
2020-10-27,5.6491
2020-10-28,5.7325
2020-10-29,5.7803
2020-10-30,5.7718
2020-11-03,5.6895
2020-11-04,5.6932
2020-11-05,5.5624
2020-11-06,5.5313
2020-11-09,5.2821
2020-11-10,5.3696
2020-11-11,5.402
2020-11-12,5.4094
2020-11-13,5.4854
2020-11-16,5.4198
2020-11-17,5.3968
2020-11-18,5.2932
2020-11-19,5.333
2020-11-20,5.3505
2020-11-23,5.3828
2020-11-24,5.4037
2020-11-25,5.3508
2020-11-26,5.3201
2020-11-27,5.3494
2020-11-30,5.3317
2020-12-01,5.2789
2020-12-02,5.2267
2020-12-03,5.1625
2020-12-04,5.1706
2020-12-07,5.1018
2020-12-08,5.092
2020-12-09,5.1109
2020-12-10,5.0852
2020-12-11,5.0691
2020-12-14,5.0578
2020-12-15,5.0968
2020-12-16,5.1057
2020-12-17,5.0612
2020-12-18,5.0986
2020-12-21,5.1572
2020-12-22,5.1473
2020-12-23,5.174
2020-12-24,5.18
2020-12-28,5.239
2020-12-29,5.1942
2020-12-30,5.1967
2020-12-31,5.1967
